Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,26,43.33,8,7,2,25.0,1,12.5,11,3,27.27,11.54,5,19.23,30.77,15.38,42.11,25.0,0.429,0.5,0.571,1.071,0.14199999999999996
CH,Changeup,OS,21,35.0,6,6,3,50.0,0,0.0,14,6,42.86,28.57,4,19.05,47.62,50.0,47.37,33.33,0.167,0.167,0.167,0.334,0.0
CU,Curveball,BR,10,16.67,3,3,0,0.0,0,0.0,4,0,0.0,0.0,1,10.0,10.0,0.0,10.53,0.0,0.333,0.333,0.333,0.666,0.0
SL,Slider,BR,3,5.0,0,0,0,,0,,0,0,,0.0,2,66.67,66.67,0.0,0.0,,,,,,
