Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FA,Other,,10,47.62,2,2,0,0.0,0,0.0,3,0,0.0,0.0,2,20.0,20.0,16.67,0.0,,0.5,0.5,1.0,1.5,0.5
EP,Eephus,,7,33.33,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0
CS,Slow Curve,BR,4,19.05,2,1,0,0.0,1,50.0,2,1,50.0,25.0,1,25.0,50.0,50.0,100.0,0.0,0.0,0.5,0.0,0.5,0.0
