Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,249,40.62,51,45,11,21.57,5,9.8,144,34,23.61,13.65,28,11.24,24.9,36.0,43.48,13.75,0.422,0.471,0.644,1.115,0.22200000000000003
CH,Changeup,OS,150,24.47,52,50,8,15.38,1,1.92,93,26,27.96,17.33,8,5.33,22.67,46.07,22.83,19.05,0.16,0.176,0.2,0.376,0.04000000000000001
SL,Slider,BR,53,8.65,16,13,2,12.5,0,0.0,39,10,25.64,18.87,1,1.89,20.75,53.85,8.15,13.33,0.308,0.312,0.615,0.927,0.307
CU,Curveball,BR,44,7.18,15,15,2,13.33,0,0.0,25,6,24.0,13.64,4,9.09,22.73,34.78,8.7,12.5,0.4,0.4,0.667,1.0670000000000002,0.267
FC,Cutter,FB,40,6.53,11,11,0,0.0,0,0.0,26,7,26.92,17.5,3,7.5,25.0,36.84,4.89,0.0,0.364,0.364,0.455,0.819,0.09100000000000003
SI,Sinker,FB,32,5.22,8,7,2,25.0,1,12.5,16,5,31.25,15.62,7,21.88,37.5,26.67,3.8,28.57,0.143,0.25,0.143,0.393,0.0
ST,Sweeper,BR,30,4.89,13,12,0,0.0,1,7.69,19,1,5.26,3.33,5,16.67,20.0,50.0,4.35,0.0,0.417,0.462,0.75,1.212,0.333
KC,Knuckle Curve,BR,12,1.96,3,3,3,100.0,0,0.0,6,4,66.67,33.33,2,16.67,50.0,57.14,3.26,50.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.33,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,1,0.16,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.54,0.0,1.0,1.0,1.0,2.0,0.0
