Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,162,36.32,43,37,6,13.95,5,11.63,70,8,11.43,4.94,36,22.22,27.16,19.4,37.39,13.95,0.432,0.5,0.541,1.041,0.10900000000000004
SI,Sinker,FB,67,15.02,14,11,1,7.14,2,14.29,27,1,3.7,1.49,16,23.88,25.37,14.81,8.7,10.0,0.455,0.538,0.455,0.9930000000000001,0.0
SL,Slider,BR,57,12.78,16,15,3,18.75,1,6.25,28,6,21.43,10.53,7,12.28,22.81,27.59,17.39,15.0,0.133,0.188,0.2,0.388,0.067
CH,Changeup,OS,54,12.11,21,20,2,9.52,0,0.0,26,2,7.69,3.7,7,12.96,16.67,24.14,9.57,18.18,0.3,0.3,0.3,0.6,0.0
CU,Curveball,BR,37,8.3,4,4,0,0.0,0,0.0,7,1,14.29,2.7,13,35.14,37.84,9.09,9.57,0.0,0.25,0.25,0.25,0.5,0.0
ST,Sweeper,BR,31,6.95,10,10,2,20.0,0,0.0,15,0,0.0,0.0,10,32.26,32.26,22.22,8.7,20.0,0.1,0.1,0.1,0.2,0.0
FC,Cutter,FB,25,5.61,10,8,0,0.0,1,10.0,11,1,9.09,4.0,4,16.0,20.0,35.71,5.22,0.0,0.375,0.444,0.375,0.819,0.0
KC,Knuckle Curve,BR,5,1.12,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,20.0,20.0,50.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,1.12,0,0,0,,0,,0,0,,0.0,2,40.0,40.0,0.0,0.87,0.0,,,,,
FS,Split-Finger,OS,3,0.67,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
