Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,121,37.0,34,28,4,11.76,5,14.71,61,10,16.39,8.26,21,17.36,25.62,28.57,41.11,10.81,0.321,0.441,0.321,0.762,0.0
CH,Changeup,OS,51,15.6,13,11,3,23.08,1,7.69,20,7,35.0,13.73,5,9.8,23.53,17.24,13.33,25.0,0.273,0.308,0.364,0.6719999999999999,0.09099999999999997
SI,Sinker,FB,46,14.07,12,11,0,0.0,1,8.33,22,5,22.73,10.87,6,13.04,23.91,0.0,5.56,0.0,0.273,0.333,0.818,1.151,0.5449999999999999
ST,Sweeper,BR,31,9.48,7,7,5,71.43,0,0.0,13,6,46.15,19.35,10,32.26,51.61,42.86,16.67,33.33,0.143,0.143,0.143,0.286,0.0
FC,Cutter,FB,24,7.34,7,7,2,28.57,0,0.0,11,2,18.18,8.33,6,25.0,33.33,12.5,5.56,40.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,17,5.2,2,2,1,50.0,0,0.0,4,1,25.0,5.88,7,41.18,47.06,14.29,4.44,25.0,0.5,0.5,0.5,1.0,0.0
SL,Slider,BR,17,5.2,4,3,1,25.0,1,25.0,6,3,50.0,17.65,4,23.53,41.18,14.29,7.78,14.29,0.333,0.5,0.333,0.833,0.0
KC,Knuckle Curve,BR,10,3.06,3,3,2,66.67,0,0.0,7,4,57.14,40.0,0,0.0,40.0,50.0,4.44,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,2.75,2,2,1,50.0,0,0.0,3,2,66.67,22.22,1,11.11,33.33,28.57,1.11,100.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,1,0.31,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
