Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,137,32.85,41,37,10,24.39,3,7.32,71,20,28.17,14.6,22,16.06,30.66,26.67,29.13,27.03,0.216,0.275,0.486,0.761,0.27
CH,Changeup,OS,86,20.62,21,20,8,38.1,1,4.76,41,20,48.78,23.26,10,11.63,34.88,31.37,22.05,28.57,0.25,0.286,0.25,0.536,0.0
SL,Slider,BR,51,12.23,11,10,3,27.27,1,9.09,29,11,37.93,21.57,4,7.84,29.41,39.29,15.75,15.0,0.2,0.273,0.7,0.973,0.49999999999999994
SI,Sinker,FB,47,11.27,15,12,3,20.0,3,20.0,21,4,19.05,8.51,9,19.15,27.66,18.18,10.24,23.08,0.25,0.4,0.75,1.15,0.5
CU,Curveball,BR,37,8.87,6,6,3,50.0,0,0.0,13,7,53.85,18.92,9,24.32,43.24,20.0,5.51,42.86,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,29,6.95,7,7,4,57.14,0,0.0,16,8,50.0,27.59,4,13.79,41.38,40.0,9.45,33.33,0.286,0.286,0.286,0.572,0.0
ST,Sweeper,BR,19,4.56,6,5,1,16.67,1,16.67,13,2,15.38,10.53,2,10.53,21.05,60.0,6.3,12.5,0.2,0.333,0.2,0.533,0.0
FS,Split-Finger,OS,5,1.2,2,2,0,0.0,0,0.0,5,3,60.0,60.0,0,0.0,60.0,100.0,0.79,0.0,0.5,0.5,1.0,1.5,0.5
KC,Knuckle Curve,BR,3,0.72,0,0,0,,0,,1,1,100.0,33.33,0,0.0,33.33,0.0,0.0,,,,,,
SV,Slurve,BR,2,0.48,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.24,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
