Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,78,31.45,20,18,7,35.0,1,5.0,41,10,24.39,12.82,15,19.23,32.05,23.33,35.63,19.35,0.111,0.158,0.111,0.269,0.0
SI,Sinker,FB,39,15.73,7,7,2,28.57,0,0.0,20,3,15.0,7.69,11,28.21,35.9,38.46,12.64,18.18,0.429,0.429,0.857,1.286,0.428
SL,Slider,BR,33,13.31,8,7,5,62.5,1,12.5,12,8,66.67,24.24,4,12.12,36.36,29.17,11.49,50.0,0.0,0.125,0.0,0.125,0.0
CH,Changeup,OS,31,12.5,9,9,3,33.33,0,0.0,16,6,37.5,19.35,3,9.68,29.03,35.29,16.09,21.43,0.222,0.222,0.333,0.555,0.11100000000000002
CU,Curveball,BR,30,12.1,4,4,3,75.0,0,0.0,10,3,30.0,10.0,9,30.0,40.0,21.43,13.79,25.0,0.25,0.25,0.25,0.5,0.0
FC,Cutter,FB,18,7.26,4,4,1,25.0,0,0.0,9,1,11.11,5.56,3,16.67,22.22,25.0,2.3,50.0,0.5,0.5,0.5,1.0,0.0
ST,Sweeper,BR,8,3.23,2,1,0,0.0,1,50.0,2,0,0.0,0.0,1,12.5,12.5,0.0,1.15,0.0,0.0,0.5,0.0,0.5,0.0
SV,Slurve,BR,6,2.42,1,1,1,100.0,0,0.0,0,0,,0.0,3,50.0,50.0,0.0,1.15,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,1.61,1,1,1,100.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,33.33,4.6,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,1,0.4,1,1,1,100.0,0,0.0,0,0,,0.0,1,100.0,100.0,,1.15,100.0,0.0,0.0,0.0,0.0,0.0
