Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,69,29.74,16,16,0,0.0,0,0.0,39,4,10.26,5.8,8,11.59,17.39,37.14,28.57,0.0,0.562,0.562,0.812,1.374,0.25
CH,Changeup,OS,54,23.28,16,15,0,0.0,1,6.25,25,1,4.0,1.85,7,12.96,14.81,40.54,28.57,0.0,0.467,0.5,0.533,1.033,0.066
SL,Slider,BR,30,12.93,9,9,3,33.33,0,0.0,19,5,26.32,16.67,4,13.33,30.0,53.85,20.63,23.08,0.111,0.111,0.111,0.222,0.0
SI,Sinker,FB,24,10.34,9,6,0,0.0,3,33.33,9,1,11.11,4.17,2,8.33,12.5,14.29,0.0,,0.5,0.667,0.833,1.5,0.33299999999999996
FC,Cutter,FB,17,7.33,5,4,1,20.0,1,20.0,6,2,33.33,11.76,6,35.29,47.06,37.5,6.35,25.0,0.25,0.4,0.25,0.65,0.0
CU,Curveball,BR,16,6.9,2,2,1,50.0,0,0.0,6,1,16.67,6.25,3,18.75,25.0,30.0,7.94,20.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,12,5.17,3,3,1,33.33,0,0.0,6,1,16.67,8.33,3,25.0,33.33,42.86,4.76,33.33,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,6,2.59,1,1,0,0.0,0,0.0,3,1,33.33,16.67,0,0.0,16.67,40.0,1.59,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,3,1.29,0,0,0,,0,,1,1,100.0,33.33,0,0.0,33.33,33.33,1.59,0.0,,,,,
KN,Knuckleball,,1,0.43,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
