Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,214,33.81,49,43,10,20.41,4,8.16,118,29,24.58,13.55,23,10.75,24.3,20.24,30.3,16.67,0.186,0.265,0.233,0.498,0.047000000000000014
CH,Changeup,OS,134,21.17,40,38,10,25.0,2,5.0,72,25,34.72,18.66,12,8.96,27.61,41.67,19.19,26.32,0.263,0.3,0.605,0.905,0.34199999999999997
SL,Slider,BR,71,11.22,21,20,7,33.33,1,4.76,50,23,46.0,32.39,1,1.41,33.8,55.0,16.67,21.21,0.3,0.333,0.55,0.883,0.25000000000000006
SI,Sinker,FB,69,10.9,17,15,4,23.53,2,11.76,35,6,17.14,8.7,14,20.29,28.99,30.0,9.6,21.05,0.2,0.294,0.2,0.494,0.0
CU,Curveball,BR,57,9.0,19,18,4,21.05,1,5.26,34,12,35.29,21.05,5,8.77,29.82,48.57,8.59,23.53,0.222,0.263,0.556,0.8190000000000001,0.3340000000000001
ST,Sweeper,BR,39,6.16,8,8,2,25.0,0,0.0,27,8,29.63,20.51,3,7.69,28.21,47.62,10.1,10.0,0.375,0.375,0.5,0.875,0.125
FC,Cutter,FB,31,4.9,10,10,1,10.0,0,0.0,18,4,22.22,12.9,1,3.23,16.13,27.78,3.54,14.29,0.6,0.6,1.2,1.7999999999999998,0.6
SV,Slurve,BR,6,0.95,2,2,1,50.0,0,0.0,5,2,40.0,33.33,0,0.0,33.33,50.0,1.52,33.33,0.5,0.5,1.0,1.5,0.5
,,,6,0.95,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,4,0.63,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,0.51,0.0,0.5,0.5,2.0,2.5,1.5
FO,Forkball,OS,2,0.32,0,0,0,,0,,1,0,0.0,0.0,1,50.0,50.0,50.0,0.0,,,,,,
