Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,110,34.38,27,25,3,11.11,0,0.0,58,6,10.34,5.45,21,19.09,24.55,24.44,40.38,7.14,0.36,0.36,0.64,1.0,0.28
CH,Changeup,OS,66,20.62,18,18,3,16.67,0,0.0,37,11,29.73,16.67,11,16.67,33.33,45.95,21.15,13.64,0.111,0.111,0.167,0.278,0.05600000000000001
SI,Sinker,FB,37,11.56,10,10,0,0.0,0,0.0,15,0,0.0,0.0,9,24.32,24.32,16.67,5.77,0.0,0.5,0.5,0.5,1.0,0.0
FC,Cutter,FB,29,9.06,8,8,1,12.5,0,0.0,17,1,5.88,3.45,6,20.69,24.14,46.15,8.65,11.11,0.25,0.25,0.375,0.625,0.125
SL,Slider,BR,26,8.12,7,6,0,0.0,1,14.29,16,2,12.5,7.69,2,7.69,15.38,42.86,9.62,0.0,0.167,0.286,0.167,0.45299999999999996,0.0
CU,Curveball,BR,21,6.56,5,5,2,40.0,0,0.0,6,2,33.33,9.52,3,14.29,23.81,18.75,4.81,40.0,0.4,0.4,0.6,1.0,0.19999999999999996
ST,Sweeper,BR,15,4.69,3,3,1,33.33,0,0.0,7,2,28.57,13.33,4,26.67,40.0,44.44,3.85,25.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,9,2.81,1,1,0,0.0,0,0.0,1,0,0.0,0.0,2,22.22,22.22,14.29,3.85,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,1.25,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,3,0.94,2,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,1.92,0.0,1.0,1.0,1.0,2.0,0.0
