Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,144,25.31,36,33,9,25.0,2,5.56,62,9,14.52,6.25,32,22.22,28.47,23.88,23.39,22.5,0.333,0.371,0.485,0.856,0.15199999999999997
SI,Sinker,FB,110,19.33,29,28,4,13.79,1,3.45,53,3,5.66,2.73,18,16.36,19.09,17.39,16.96,13.79,0.357,0.379,0.714,1.093,0.357
CH,Changeup,OS,109,19.16,39,34,4,10.26,5,12.82,57,10,17.54,9.17,7,6.42,15.6,31.43,21.05,11.11,0.294,0.385,0.471,0.856,0.177
SL,Slider,BR,60,10.54,16,11,4,25.0,3,18.75,28,12,42.86,20.0,12,20.0,40.0,26.67,16.37,14.29,0.273,0.438,0.455,0.893,0.182
FC,Cutter,FB,58,10.19,6,6,3,50.0,0,0.0,21,7,33.33,12.07,12,20.69,32.76,9.68,8.77,20.0,0.167,0.167,0.167,0.334,0.0
CU,Curveball,BR,36,6.33,11,8,1,9.09,3,27.27,10,2,20.0,5.56,9,25.0,30.56,16.67,5.26,11.11,0.25,0.455,0.25,0.7050000000000001,0.0
ST,Sweeper,BR,27,4.75,6,4,2,33.33,0,0.0,8,4,50.0,14.81,9,33.33,48.15,7.69,3.51,33.33,0.25,0.5,0.5,1.0,0.25
KC,Knuckle Curve,BR,10,1.76,1,1,0,0.0,0,0.0,3,1,33.33,10.0,2,20.0,30.0,14.29,1.75,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,1.58,1,1,1,100.0,0,0.0,5,4,80.0,44.44,0,0.0,44.44,33.33,2.92,20.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.7,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,2,0.35,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
