Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,239,38.3,70,66,22,31.43,4,5.71,139,39,28.06,16.32,37,15.48,31.8,29.76,37.43,31.43,0.227,0.271,0.364,0.635,0.13699999999999998
CH,Changeup,OS,103,16.51,20,20,5,25.0,0,0.0,56,26,46.43,25.24,6,5.83,31.07,44.44,19.79,13.51,0.25,0.25,0.35,0.6,0.09999999999999998
SI,Sinker,FB,74,11.86,22,20,3,13.64,2,9.09,36,5,13.89,6.76,16,21.62,28.38,38.89,6.95,23.08,0.2,0.273,0.3,0.573,0.09999999999999998
SL,Slider,BR,62,9.94,15,14,5,33.33,1,6.67,31,13,41.94,20.97,6,9.68,30.65,34.88,13.9,19.23,0.429,0.467,0.571,1.038,0.14199999999999996
CU,Curveball,BR,57,9.13,15,15,2,13.33,0,0.0,37,14,37.84,24.56,4,7.02,31.58,51.35,9.09,11.76,0.2,0.2,0.4,0.6000000000000001,0.2
FC,Cutter,FB,35,5.61,5,5,0,0.0,0,0.0,20,4,20.0,11.43,6,17.14,28.57,35.29,2.67,0.0,0.2,0.2,0.2,0.4,0.0
ST,Sweeper,BR,25,4.01,10,8,3,30.0,1,10.0,11,2,18.18,8.0,7,28.0,36.0,25.0,4.81,33.33,0.375,0.5,0.875,1.375,0.5
KC,Knuckle Curve,BR,18,2.88,2,1,0,0.0,1,50.0,3,1,33.33,5.56,6,33.33,38.89,16.67,3.21,0.0,0.0,0.5,0.0,0.5,0.0
FS,Split-Finger,OS,10,1.6,4,4,2,50.0,0,0.0,7,5,71.43,50.0,1,10.0,60.0,70.0,2.14,50.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
