Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,159,36.89,35,32,4,11.43,2,5.71,81,20,24.69,12.58,29,18.24,30.82,27.4,31.86,11.11,0.406,0.457,0.469,0.9259999999999999,0.06299999999999994
CH,Changeup,OS,69,16.01,22,22,4,18.18,0,0.0,47,18,38.3,26.09,7,10.14,36.23,62.22,15.93,22.22,0.364,0.364,0.636,1.0,0.272
SL,Slider,BR,64,14.85,24,24,6,25.0,0,0.0,41,12,29.27,18.75,6,9.38,28.12,53.85,23.01,23.08,0.167,0.167,0.25,0.41700000000000004,0.08299999999999999
SI,Sinker,FB,47,10.9,13,12,1,7.69,1,7.69,21,1,4.76,2.13,12,25.53,27.66,25.0,5.31,16.67,0.167,0.231,0.167,0.398,0.0
FC,Cutter,FB,32,7.42,11,11,3,27.27,0,0.0,18,6,33.33,18.75,6,18.75,37.5,42.86,7.08,37.5,0.182,0.182,0.364,0.546,0.182
CU,Curveball,BR,28,6.5,9,8,3,33.33,0,0.0,11,3,27.27,10.71,3,10.71,21.43,26.32,9.73,27.27,0.375,0.444,0.5,0.944,0.125
ST,Sweeper,BR,19,4.41,7,6,1,14.29,0,0.0,12,3,25.0,15.79,0,0.0,15.79,36.36,4.42,20.0,0.333,0.429,0.5,0.929,0.16699999999999998
SV,Slurve,BR,6,1.39,3,2,1,33.33,0,0.0,4,1,25.0,16.67,0,0.0,16.67,50.0,1.77,50.0,0.5,0.333,0.5,0.833,0.0
FS,Split-Finger,OS,5,1.16,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.46,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,0.88,100.0,0.0,0.0,0.0,0.0,0.0
