Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,159,33.54,42,34,8,19.05,7,16.67,76,16,21.05,10.06,33,20.75,30.82,27.63,30.07,17.39,0.235,0.357,0.529,0.886,0.29400000000000004
SI,Sinker,FB,94,19.83,22,20,4,18.18,2,9.09,40,5,12.5,5.32,23,24.47,29.79,25.0,16.34,16.0,0.35,0.409,0.85,1.259,0.5
CH,Changeup,OS,68,14.35,24,22,3,12.5,2,8.33,40,8,20.0,11.76,5,7.35,19.12,36.84,16.99,11.54,0.182,0.25,0.227,0.477,0.04500000000000001
FC,Cutter,FB,38,8.02,8,7,1,12.5,1,12.5,17,5,29.41,13.16,6,15.79,28.95,27.27,5.88,11.11,0.286,0.375,0.714,1.089,0.428
CU,Curveball,BR,37,7.81,10,10,5,50.0,0,0.0,14,6,42.86,16.22,7,18.92,35.14,21.74,14.38,22.73,0.2,0.2,0.2,0.4,0.0
SL,Slider,BR,27,5.7,9,8,5,55.56,0,0.0,18,10,55.56,37.04,1,3.7,40.74,57.89,7.19,45.45,0.25,0.333,0.75,1.083,0.5
ST,Sweeper,BR,25,5.27,1,1,1,100.0,0,0.0,8,3,37.5,12.0,5,20.0,32.0,17.65,3.92,16.67,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,19,4.01,6,4,1,16.67,1,16.67,9,3,33.33,15.79,1,5.26,21.05,27.27,4.58,14.29,0.25,0.5,0.25,0.75,0.0
KC,Knuckle Curve,BR,6,1.27,1,1,0,0.0,0,0.0,3,2,66.67,33.33,1,16.67,50.0,50.0,0.65,0.0,1.0,1.0,1.0,2.0,0.0
SV,Slurve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
