Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,176,25.4,44,39,4,9.09,4,9.09,85,12,14.12,6.82,34,19.32,26.14,28.75,28.57,7.14,0.333,0.386,0.615,1.001,0.282
CH,Changeup,OS,113,16.31,32,29,1,3.12,2,6.25,63,12,19.05,10.62,13,11.5,22.12,47.14,18.37,2.78,0.483,0.5,1.034,1.534,0.551
SI,Sinker,FB,104,15.01,27,26,5,18.52,0,0.0,50,7,14.0,6.73,23,22.12,28.85,25.0,10.2,25.0,0.231,0.222,0.385,0.607,0.154
FC,Cutter,FB,78,11.26,19,19,2,10.53,0,0.0,46,7,15.22,8.97,13,16.67,25.64,41.18,11.22,9.09,0.474,0.474,1.053,1.527,0.579
SL,Slider,BR,76,10.97,25,24,3,12.0,1,4.0,43,9,20.93,11.84,7,9.21,21.05,34.15,14.8,10.34,0.25,0.28,0.583,0.863,0.33299999999999996
CU,Curveball,BR,54,7.79,8,8,1,12.5,0,0.0,25,4,16.0,7.41,9,16.67,24.07,30.77,8.16,6.25,0.5,0.5,0.875,1.375,0.375
ST,Sweeper,BR,37,5.34,12,12,1,8.33,0,0.0,20,5,25.0,13.51,8,21.62,35.14,41.18,2.55,20.0,0.417,0.417,0.75,1.167,0.333
,,,22,3.17,5,0,0,0.0,5,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,14,2.02,4,4,0,0.0,0,0.0,6,0,0.0,0.0,1,7.14,7.14,30.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,12,1.73,2,2,1,50.0,0,0.0,5,2,40.0,16.67,1,8.33,25.0,37.5,2.04,25.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,6,0.87,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,33.33,33.33,33.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0
PO,Pitch Out,,1,0.14,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
