Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,182,41.55,45,42,8,17.78,3,6.67,82,9,10.98,4.95,48,26.37,31.32,15.38,39.5,17.02,0.286,0.333,0.333,0.666,0.04700000000000004
CH,Changeup,OS,60,13.7,18,18,3,16.67,0,0.0,34,9,26.47,15.0,4,6.67,21.67,35.29,15.97,15.79,0.278,0.278,0.389,0.667,0.11099999999999999
SL,Slider,BR,48,10.96,12,10,3,25.0,1,8.33,22,7,31.82,14.58,6,12.5,27.08,39.29,12.61,20.0,0.2,0.333,0.3,0.633,0.09999999999999998
CU,Curveball,BR,47,10.73,14,13,3,21.43,0,0.0,24,8,33.33,17.02,10,21.28,38.3,50.0,13.45,18.75,0.385,0.429,1.077,1.506,0.692
FC,Cutter,FB,36,8.22,9,9,1,11.11,0,0.0,17,4,23.53,11.11,10,27.78,38.89,28.57,7.56,11.11,0.222,0.222,0.556,0.778,0.3340000000000001
SI,Sinker,FB,27,6.16,8,7,1,12.5,1,12.5,9,0,0.0,0.0,6,22.22,22.22,0.0,1.68,50.0,0.143,0.25,0.143,0.393,0.0
ST,Sweeper,BR,16,3.65,5,3,1,20.0,1,20.0,7,2,28.57,12.5,2,12.5,25.0,40.0,5.04,16.67,0.0,0.4,0.0,0.4,0.0
KC,Knuckle Curve,BR,10,2.28,3,3,1,33.33,0,0.0,3,1,33.33,10.0,0,0.0,10.0,14.29,1.68,50.0,0.333,0.333,0.333,0.666,0.0
,,,5,1.14,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,5,1.14,2,2,1,50.0,0,0.0,4,2,50.0,40.0,0,0.0,40.0,80.0,1.68,50.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,1,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.84,0.0,,,,,
