Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,198,26.98,51,44,11,21.57,6,11.76,100,19,19.0,9.6,35,17.68,27.27,37.96,30.05,17.19,0.364,0.431,0.636,1.067,0.272
CH,Changeup,OS,135,18.39,38,36,9,23.68,2,5.26,71,27,38.03,20.0,15,11.11,31.11,32.0,15.02,28.12,0.222,0.263,0.25,0.513,0.027999999999999997
SL,Slider,BR,109,14.85,34,34,12,35.29,0,0.0,68,32,47.06,29.36,9,8.26,37.61,49.25,16.43,34.29,0.235,0.235,0.324,0.5589999999999999,0.08900000000000002
SI,Sinker,FB,108,14.71,26,25,1,3.85,1,3.85,54,9,16.67,8.33,16,14.81,23.15,20.0,12.68,3.7,0.48,0.5,0.64,1.1400000000000001,0.16000000000000003
FC,Cutter,FB,57,7.77,17,15,6,35.29,2,11.76,31,11,35.48,19.3,7,12.28,31.58,37.04,5.63,50.0,0.133,0.235,0.333,0.5680000000000001,0.2
CU,Curveball,BR,52,7.08,16,15,4,25.0,1,6.25,28,10,35.71,19.23,6,11.54,30.77,35.71,6.57,28.57,0.0,0.062,0.0,0.062,0.0
ST,Sweeper,BR,37,5.04,9,8,3,33.33,0,0.0,15,4,26.67,10.81,8,21.62,32.43,25.0,7.51,18.75,0.125,0.222,0.5,0.722,0.375
FS,Split-Finger,OS,20,2.72,6,6,0,0.0,0,0.0,14,3,21.43,15.0,1,5.0,20.0,44.44,3.29,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,10,1.36,4,4,0,0.0,0,0.0,5,1,20.0,10.0,2,20.0,30.0,0.0,1.41,0.0,0.25,0.25,0.25,0.5,0.0
,,,4,0.54,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,3,0.41,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,1.41,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,1,0.14,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
