Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,125,26.1,41,35,8,19.51,6,14.63,71,15,21.13,12.0,14,11.2,23.2,31.03,27.48,22.22,0.371,0.463,0.686,1.149,0.31500000000000006
CH,Changeup,OS,87,18.16,20,17,7,35.0,3,15.0,41,24,58.54,27.59,4,4.6,32.18,26.32,17.56,30.43,0.0,0.15,0.0,0.15,0.0
SI,Sinker,FB,81,16.91,30,28,3,10.0,2,6.67,41,7,17.07,8.64,9,11.11,19.75,18.92,12.98,17.65,0.429,0.467,0.464,0.931,0.03500000000000003
SL,Slider,BR,68,14.2,13,12,6,46.15,0,0.0,33,17,51.52,25.0,14,20.59,45.59,27.27,16.03,28.57,0.167,0.167,0.417,0.584,0.24999999999999997
CU,Curveball,BR,39,8.14,5,3,1,20.0,2,40.0,6,2,33.33,5.13,7,17.95,23.08,0.0,9.16,8.33,0.333,0.6,0.333,0.933,0.0
FC,Cutter,FB,31,6.47,6,6,0,0.0,0,0.0,14,2,14.29,6.45,3,9.68,16.13,14.29,5.34,0.0,0.333,0.333,0.833,1.166,0.49999999999999994
ST,Sweeper,BR,19,3.97,5,5,2,40.0,0,0.0,9,5,55.56,26.32,1,5.26,31.58,10.0,5.34,28.57,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,13,2.71,1,1,1,100.0,0,0.0,6,2,33.33,15.38,2,15.38,30.77,16.67,3.05,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,11,2.3,2,2,1,50.0,0,0.0,5,2,40.0,18.18,1,9.09,27.27,0.0,2.29,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,1.04,1,1,1,100.0,0,0.0,1,1,100.0,20.0,1,20.0,40.0,0.0,0.76,100.0,0.0,0.0,0.0,0.0,0.0
