Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,67,34.9,16,13,5,31.25,3,18.75,32,11,34.38,16.42,11,16.42,32.84,29.03,31.25,25.0,0.231,0.375,0.538,0.913,0.30700000000000005
SI,Sinker,FB,38,19.79,10,9,5,50.0,1,10.0,23,11,47.83,28.95,8,21.05,50.0,50.0,14.06,55.56,0.111,0.2,0.111,0.311,0.0
SL,Slider,BR,35,18.23,9,8,4,44.44,1,11.11,17,6,35.29,17.14,6,17.14,34.29,35.29,23.44,26.67,0.125,0.222,0.125,0.347,0.0
FC,Cutter,FB,18,9.38,5,5,1,20.0,0,0.0,11,4,36.36,22.22,0,0.0,22.22,22.22,9.38,16.67,0.4,0.4,0.4,0.8,0.0
ST,Sweeper,BR,14,7.29,5,5,0,0.0,0,0.0,7,1,14.29,7.14,2,14.29,21.43,16.67,6.25,0.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,8,4.17,1,1,1,100.0,0,0.0,3,0,0.0,0.0,2,25.0,25.0,40.0,4.69,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,6,3.12,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,33.33,6.25,0.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,4,2.08,2,2,1,50.0,0,0.0,2,1,50.0,25.0,0,0.0,25.0,0.0,3.12,50.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,1,0.52,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.52,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,1.56,0.0,,,,,
