Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,90,27.52,14,12,4,28.57,2,14.29,40,14,35.0,15.56,13,14.44,30.0,15.56,30.17,11.43,0.167,0.286,0.167,0.45299999999999996,0.0
SL,Slider,BR,76,23.24,20,19,7,35.0,1,5.0,41,19,46.34,25.0,10,13.16,38.16,31.58,21.55,28.0,0.105,0.15,0.105,0.255,0.0
SI,Sinker,FB,68,20.8,19,15,5,26.32,2,10.53,35,9,25.71,13.24,13,19.12,32.35,36.0,19.83,21.74,0.267,0.389,0.467,0.8560000000000001,0.2
FC,Cutter,FB,31,9.48,9,9,2,22.22,0,0.0,18,6,33.33,19.35,3,9.68,29.03,41.18,8.62,20.0,0.111,0.111,0.444,0.555,0.333
ST,Sweeper,BR,30,9.17,11,10,4,36.36,1,9.09,15,7,46.67,23.33,6,20.0,43.33,40.0,7.76,44.44,0.4,0.455,0.6,1.055,0.19999999999999996
SV,Slurve,BR,9,2.75,2,2,1,50.0,0,0.0,6,2,33.33,22.22,1,11.11,33.33,50.0,3.45,25.0,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,8,2.45,3,3,2,66.67,0,0.0,4,1,25.0,12.5,1,12.5,25.0,33.33,4.31,40.0,0.333,0.333,0.667,1.0,0.334
CU,Curveball,BR,7,2.14,3,3,0,0.0,0,0.0,4,1,25.0,14.29,0,0.0,14.29,25.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,1.53,1,1,0,0.0,0,0.0,3,1,33.33,20.0,1,20.0,40.0,50.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,2,0.61,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.72,0.0,,,,,
FS,Split-Finger,OS,1,0.31,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,,,,,
