Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,123,22.78,34,34,16,47.06,0,0.0,67,31,46.27,25.2,14,11.38,36.59,38.46,27.97,40.0,0.176,0.176,0.471,0.647,0.295
FF,4-Seam Fastball,FB,122,22.59,30,28,8,26.67,2,6.67,71,12,16.9,9.84,13,10.66,20.49,22.64,27.27,20.51,0.214,0.267,0.25,0.517,0.036000000000000004
SI,Sinker,FB,114,21.11,44,41,7,15.91,2,4.55,72,11,15.28,9.65,15,13.16,22.81,35.9,13.99,35.0,0.366,0.409,0.488,0.897,0.122
ST,Sweeper,BR,65,12.04,14,12,3,21.43,1,7.14,23,6,26.09,9.23,9,13.85,23.08,16.22,13.29,15.79,0.25,0.286,0.5,0.786,0.25
FC,Cutter,FB,51,9.44,12,12,3,25.0,0,0.0,26,9,34.62,17.65,3,5.88,23.53,27.59,7.69,27.27,0.083,0.083,0.083,0.166,0.0
CU,Curveball,BR,35,6.48,10,10,4,40.0,0,0.0,20,7,35.0,20.0,3,8.57,28.57,33.33,6.29,44.44,0.2,0.2,0.2,0.4,0.0
CH,Changeup,OS,18,3.33,5,5,1,20.0,0,0.0,9,1,11.11,5.56,2,11.11,16.67,33.33,0.7,100.0,0.4,0.4,0.4,0.8,0.0
KC,Knuckle Curve,BR,8,1.48,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,12.5,12.5,0.0,2.1,0.0,0.5,0.5,2.0,2.5,1.5
FS,Split-Finger,OS,2,0.37,1,1,1,100.0,0,0.0,2,2,100.0,100.0,0,0.0,100.0,100.0,0.7,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.37,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
