Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,242,36.67,44,38,14,31.82,5,11.36,107,25,23.36,10.33,40,16.53,26.86,14.15,37.27,17.07,0.316,0.386,0.447,0.833,0.131
CH,Changeup,OS,144,21.82,44,40,10,22.73,4,9.09,78,24,30.77,16.67,17,11.81,28.47,35.0,23.18,19.61,0.25,0.318,0.4,0.718,0.15000000000000002
SI,Sinker,FB,86,13.03,19,16,2,10.53,2,10.53,37,6,16.22,6.98,16,18.6,25.58,14.63,9.09,10.0,0.25,0.316,0.25,0.5660000000000001,0.0
SL,Slider,BR,57,8.64,13,12,4,30.77,1,7.69,36,12,33.33,21.05,6,10.53,31.58,42.86,9.55,19.05,0.167,0.231,0.167,0.398,0.0
CU,Curveball,BR,47,7.12,15,14,4,26.67,1,6.67,21,6,28.57,12.77,6,12.77,25.53,25.93,9.09,20.0,0.214,0.267,0.214,0.481,0.0
FC,Cutter,FB,24,3.64,5,4,2,40.0,0,0.0,11,3,27.27,12.5,5,20.83,33.33,30.0,2.73,33.33,0.25,0.4,0.25,0.65,0.0
ST,Sweeper,BR,20,3.03,9,8,0,0.0,0,0.0,11,1,9.09,5.0,2,10.0,15.0,20.0,2.73,0.0,0.625,0.667,1.5,2.167,0.875
KC,Knuckle Curve,BR,19,2.88,5,4,1,20.0,1,20.0,8,1,12.5,5.26,0,0.0,5.26,9.09,3.18,14.29,0.25,0.4,0.25,0.65,0.0
SV,Slurve,BR,12,1.82,2,2,2,100.0,0,0.0,5,3,60.0,25.0,3,25.0,50.0,37.5,1.82,50.0,0.0,0.0,0.0,0.0,0.0
,,,5,0.76,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FO,Forkball,OS,2,0.3,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.91,0.0,,,,,
PO,Pitch Out,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
FS,Split-Finger,OS,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.45,0.0,,,,,
