Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,90,35.86,24,22,10,41.67,2,8.33,49,19,38.78,21.11,12,13.33,34.44,33.33,39.73,34.48,0.318,0.375,0.636,1.0110000000000001,0.318
CH,Changeup,OS,53,21.12,13,12,4,30.77,1,7.69,29,16,55.17,30.19,4,7.55,37.74,43.75,20.55,26.67,0.25,0.308,0.667,0.9750000000000001,0.41700000000000004
SI,Sinker,FB,33,13.15,10,9,1,10.0,0,0.0,23,5,21.74,15.15,3,9.09,24.24,41.67,6.85,20.0,0.444,0.444,0.778,1.222,0.334
FC,Cutter,FB,28,11.16,6,5,1,16.67,1,16.67,13,3,23.08,10.71,6,21.43,32.14,33.33,9.59,14.29,0.2,0.333,0.8,1.133,0.6000000000000001
CU,Curveball,BR,21,8.37,5,5,2,40.0,0,0.0,9,2,22.22,9.52,4,19.05,28.57,40.0,13.7,20.0,0.4,0.4,0.4,0.8,0.0
SL,Slider,BR,8,3.19,3,3,1,33.33,0,0.0,4,1,25.0,12.5,0,0.0,12.5,25.0,2.74,50.0,0.333,0.333,1.333,1.666,1.0
FS,Split-Finger,OS,7,2.79,2,2,0,0.0,0,0.0,4,1,25.0,14.29,0,0.0,14.29,40.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,6,2.39,2,2,0,0.0,0,0.0,4,0,0.0,0.0,1,16.67,16.67,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,1.2,2,2,1,50.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,50.0,2.74,50.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,2,0.8,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
