Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,167,29.93,52,47,11,21.15,3,5.77,76,14,18.42,8.38,33,19.76,28.14,14.71,29.34,22.45,0.213,0.26,0.277,0.537,0.06400000000000003
SI,Sinker,FB,120,21.51,31,28,3,9.68,3,9.68,56,10,17.86,8.33,23,19.17,27.5,27.59,17.37,10.34,0.25,0.323,0.5,0.823,0.25
CH,Changeup,OS,90,16.13,23,22,3,13.04,1,4.35,43,9,20.93,10.0,9,10.0,20.0,26.92,18.56,9.68,0.364,0.391,0.591,0.982,0.22699999999999998
SL,Slider,BR,55,9.86,13,13,6,46.15,0,0.0,26,11,42.31,20.0,10,18.18,38.18,36.67,12.57,28.57,0.385,0.385,0.692,1.077,0.30699999999999994
CU,Curveball,BR,41,7.35,8,8,1,12.5,0,0.0,17,3,17.65,7.32,12,29.27,36.59,33.33,7.19,8.33,0.125,0.125,0.25,0.375,0.125
FC,Cutter,FB,38,6.81,9,9,1,11.11,0,0.0,19,1,5.26,2.63,12,31.58,34.21,25.0,4.19,14.29,0.111,0.111,0.444,0.555,0.333
ST,Sweeper,BR,24,4.3,3,2,0,0.0,1,33.33,9,2,22.22,8.33,5,20.83,29.17,21.43,7.19,0.0,0.0,0.333,0.0,0.333,0.0
FS,Split-Finger,OS,12,2.15,3,3,1,33.33,0,0.0,7,4,57.14,33.33,2,16.67,50.0,50.0,1.8,33.33,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,5,0.9,2,2,1,50.0,0,0.0,3,2,66.67,40.0,1,20.0,60.0,50.0,0.6,100.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,3,0.54,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,100.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.36,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0
,,,1,0.18,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.6,0.0,,,,,
