Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SL,Slider,BR,134,23.51,32,30,7,21.88,2,6.25,67,24,35.82,17.91,11,8.21,26.12,33.73,24.69,17.5,0.267,0.312,0.533,0.845,0.266
FF,4-Seam Fastball,FB,129,22.63,31,27,8,25.81,4,12.9,61,13,21.31,10.08,32,24.81,34.88,25.53,22.22,22.22,0.259,0.355,0.519,0.874,0.26
SI,Sinker,FB,125,21.93,38,35,8,21.05,1,2.63,62,13,20.97,10.4,27,21.6,32.0,28.57,14.2,34.78,0.2,0.211,0.286,0.497,0.08599999999999997
ST,Sweeper,BR,78,13.68,18,17,8,44.44,0,0.0,30,14,46.67,17.95,17,21.79,39.74,29.79,14.2,34.78,0.118,0.167,0.176,0.34299999999999997,0.057999999999999996
CU,Curveball,BR,48,8.42,16,15,9,56.25,1,6.25,27,15,55.56,31.25,5,10.42,41.67,50.0,13.58,40.91,0.133,0.188,0.467,0.655,0.334
FC,Cutter,FB,33,5.79,10,10,2,20.0,0,0.0,20,7,35.0,21.21,3,9.09,30.3,47.37,4.32,28.57,0.3,0.3,0.3,0.6,0.0
CH,Changeup,OS,12,2.11,5,5,2,40.0,0,0.0,9,3,33.33,25.0,2,16.67,41.67,75.0,4.32,28.57,0.6,0.6,1.4,2.0,0.7999999999999999
KC,Knuckle Curve,BR,6,1.05,3,3,2,66.67,0,0.0,3,2,66.67,33.33,1,16.67,50.0,60.0,1.85,66.67,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.7,1,1,1,100.0,0,0.0,3,1,33.33,25.0,1,25.0,50.0,,0.62,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.18,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
