Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,138,38.87,34,32,6,17.65,2,5.88,82,11,13.41,7.97,17,12.32,20.29,36.51,42.31,13.64,0.094,0.147,0.156,0.303,0.062
CH,Changeup,OS,64,18.03,21,20,3,14.29,0,0.0,31,6,19.35,9.38,8,12.5,21.88,32.5,15.38,18.75,0.3,0.286,0.5,0.786,0.2
SL,Slider,BR,38,10.7,14,14,4,28.57,0,0.0,23,7,30.43,18.42,3,7.89,26.32,40.91,13.46,28.57,0.214,0.214,0.214,0.428,0.0
SI,Sinker,FB,30,8.45,6,6,1,16.67,0,0.0,11,1,9.09,3.33,7,23.33,26.67,6.67,5.77,16.67,0.5,0.5,1.5,2.0,1.0
CU,Curveball,BR,28,7.89,8,7,2,25.0,1,12.5,12,3,25.0,10.71,9,32.14,42.86,47.06,6.73,28.57,0.143,0.25,0.143,0.393,0.0
FC,Cutter,FB,23,6.48,5,5,1,20.0,0,0.0,11,1,9.09,4.35,6,26.09,30.43,25.0,5.77,16.67,0.4,0.4,0.4,0.8,0.0
FS,Split-Finger,OS,10,2.82,2,2,2,100.0,0,0.0,6,4,66.67,40.0,1,10.0,50.0,57.14,4.81,40.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,9,2.54,1,1,1,100.0,0,0.0,2,0,0.0,0.0,4,44.44,44.44,0.0,1.92,50.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,9,2.54,2,2,1,50.0,0,0.0,5,2,40.0,22.22,2,22.22,44.44,50.0,2.88,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,6,1.69,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,50.0,50.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
