Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
CH,Changeup,OS,139,24.51,33,30,13,39.39,2,6.06,70,29,41.43,20.86,11,7.91,28.78,39.78,27.42,25.49,0.3,0.344,0.467,0.8109999999999999,0.16700000000000004
FF,4-Seam Fastball,FB,130,22.93,32,31,10,31.25,1,3.12,71,19,26.76,14.62,19,14.62,29.23,34.48,26.88,20.0,0.355,0.375,0.71,1.085,0.355
SL,Slider,BR,79,13.93,19,17,8,42.11,1,5.26,42,15,35.71,18.99,9,11.39,30.38,30.0,12.9,33.33,0.176,0.211,0.471,0.6819999999999999,0.295
SI,Sinker,FB,77,13.58,19,18,4,21.05,1,5.26,38,11,28.95,14.29,14,18.18,32.47,23.68,9.14,23.53,0.389,0.421,0.833,1.254,0.44399999999999995
FC,Cutter,FB,50,8.82,13,12,2,15.38,1,7.69,31,7,22.58,14.0,7,14.0,28.0,40.91,8.06,13.33,0.333,0.385,0.417,0.802,0.08399999999999996
CU,Curveball,BR,42,7.41,13,12,3,23.08,1,7.69,21,8,38.1,19.05,8,19.05,38.1,39.29,5.38,30.0,0.333,0.385,0.5,0.885,0.16699999999999998
ST,Sweeper,BR,24,4.23,5,4,2,40.0,1,20.0,11,1,9.09,4.17,6,25.0,29.17,54.55,3.76,28.57,0.0,0.2,0.0,0.2,0.0
FS,Split-Finger,OS,15,2.65,5,5,1,20.0,0,0.0,10,3,30.0,20.0,0,0.0,20.0,37.5,4.3,12.5,0.2,0.2,0.2,0.4,0.0
SV,Slurve,BR,7,1.23,0,0,0,,0,,3,0,0.0,0.0,3,42.86,42.86,50.0,1.08,0.0,,,,,
KC,Knuckle Curve,BR,4,0.71,1,1,0,0.0,0,0.0,4,1,25.0,25.0,0,0.0,25.0,100.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0
