Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,109,28.09,30,27,8,26.67,3,10.0,60,14,23.33,12.84,17,15.6,28.44,31.25,29.36,25.0,0.148,0.233,0.148,0.381,0.0
CH,Changeup,OS,80,20.62,26,24,2,7.69,1,3.85,48,6,12.5,7.5,5,6.25,13.75,44.0,18.35,10.0,0.125,0.154,0.208,0.362,0.08299999999999999
SI,Sinker,FB,78,20.1,20,17,2,10.0,3,15.0,42,6,14.29,7.69,10,12.82,20.51,27.03,13.76,13.33,0.176,0.3,0.235,0.5349999999999999,0.059
SL,Slider,BR,36,9.28,9,7,1,11.11,1,11.11,21,5,23.81,13.89,4,11.11,25.0,33.33,10.09,9.09,0.286,0.333,0.429,0.762,0.14300000000000002
FC,Cutter,FB,35,9.02,8,8,4,50.0,0,0.0,23,6,26.09,17.14,6,17.14,34.29,60.0,11.01,33.33,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,16,4.12,6,6,0,0.0,0,0.0,8,0,0.0,0.0,1,6.25,6.25,30.0,8.26,0.0,0.5,0.5,0.5,1.0,0.0
ST,Sweeper,BR,15,3.87,4,4,0,0.0,0,0.0,9,0,0.0,0.0,1,6.67,6.67,50.0,5.5,0.0,0.25,0.25,0.25,0.5,0.0
KC,Knuckle Curve,BR,9,2.32,2,2,1,50.0,0,0.0,4,0,0.0,0.0,1,11.11,11.11,25.0,3.67,25.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,4,1.03,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,4,1.03,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,2,0.52,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,1.0,1.0,1.0,2.0,0.0
