Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,164,36.28,44,42,5,11.36,1,2.27,81,10,12.35,6.1,34,20.73,26.83,25.71,33.02,14.29,0.214,0.25,0.286,0.536,0.07199999999999998
SI,Sinker,FB,81,17.92,23,22,3,13.04,0,0.0,30,2,6.67,2.47,30,37.04,39.51,14.81,8.49,33.33,0.318,0.318,0.5,0.8180000000000001,0.182
CH,Changeup,OS,58,12.83,19,18,5,26.32,1,5.26,26,8,30.77,13.79,6,10.34,24.14,35.9,16.98,27.78,0.167,0.211,0.167,0.378,0.0
FC,Cutter,FB,45,9.96,13,12,2,15.38,1,7.69,22,4,18.18,8.89,11,24.44,33.33,26.67,5.66,33.33,0.333,0.385,0.417,0.802,0.08399999999999996
SL,Slider,BR,44,9.73,18,15,2,11.11,1,5.56,22,2,9.09,4.55,5,11.36,15.91,20.0,15.09,12.5,0.267,0.389,0.267,0.656,0.0
CU,Curveball,BR,32,7.08,10,7,2,20.0,0,0.0,8,1,12.5,3.12,9,28.12,31.25,15.0,12.26,15.38,0.143,0.4,0.143,0.543,0.0
ST,Sweeper,BR,20,4.42,5,5,2,40.0,0,0.0,6,2,33.33,10.0,8,40.0,50.0,30.0,6.6,28.57,0.2,0.2,0.2,0.4,0.0
FS,Split-Finger,OS,4,0.88,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,0.66,1,1,1,100.0,0,0.0,1,1,100.0,33.33,1,33.33,66.67,50.0,1.89,50.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
