Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,245,40.03,73,68,8,10.96,5,6.85,131,16,12.21,6.53,24,9.8,16.33,33.33,38.36,13.11,0.324,0.37,0.5,0.87,0.176
CH,Changeup,OS,126,20.59,36,34,4,11.11,1,2.78,70,19,27.14,15.08,15,11.9,26.98,46.15,18.87,13.33,0.412,0.444,0.559,1.0030000000000001,0.14700000000000008
SL,Slider,BR,64,10.46,17,14,4,23.53,2,11.76,34,13,38.24,20.31,8,12.5,32.81,42.11,15.09,16.67,0.429,0.529,0.643,1.1720000000000002,0.21400000000000002
CU,Curveball,BR,56,9.15,11,8,5,45.45,2,18.18,20,7,35.0,12.5,11,19.64,32.14,20.0,11.95,26.32,0.25,0.455,0.375,0.8300000000000001,0.125
FC,Cutter,FB,41,6.7,11,11,5,45.45,0,0.0,25,10,40.0,24.39,5,12.2,36.59,44.0,5.03,62.5,0.182,0.182,0.273,0.455,0.09100000000000003
SI,Sinker,FB,40,6.54,11,10,0,0.0,1,9.09,19,2,10.53,5.0,7,17.5,22.5,25.0,2.52,0.0,0.7,0.727,1.0,1.7269999999999999,0.30000000000000004
ST,Sweeper,BR,28,4.58,7,6,1,14.29,0,0.0,18,3,16.67,10.71,5,17.86,28.57,53.85,6.92,9.09,0.5,0.571,0.667,1.238,0.16700000000000004
KC,Knuckle Curve,BR,4,0.65,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,0.65,1,1,1,100.0,0,0.0,3,1,33.33,25.0,0,0.0,25.0,66.67,0.63,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.49,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.63,0.0,1.0,1.0,1.0,2.0,0.0
,,,1,0.16,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
