Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,152,35.76,39,36,9,23.08,3,7.69,82,29,35.37,19.08,15,9.87,28.95,20.97,37.88,18.0,0.139,0.205,0.25,0.45499999999999996,0.11099999999999999
SI,Sinker,FB,81,19.06,22,20,1,4.55,2,9.09,43,7,16.28,8.64,13,16.05,24.69,23.53,15.15,5.0,0.35,0.409,0.8,1.209,0.45000000000000007
CH,Changeup,OS,76,17.88,14,14,3,21.43,0,0.0,37,14,37.84,18.42,3,3.95,22.37,31.48,21.21,10.71,0.143,0.143,0.357,0.5,0.214
SL,Slider,BR,30,7.06,10,9,3,30.0,1,10.0,18,8,44.44,26.67,1,3.33,30.0,42.11,9.85,23.08,0.444,0.5,1.556,2.056,1.112
ST,Sweeper,BR,27,6.35,4,4,3,75.0,0,0.0,13,5,38.46,18.52,2,7.41,25.93,40.0,5.3,42.86,0.25,0.25,0.25,0.5,0.0
CU,Curveball,BR,21,4.94,4,4,1,25.0,0,0.0,7,3,42.86,14.29,5,23.81,38.1,25.0,3.79,20.0,0.5,0.5,1.0,1.5,0.5
FC,Cutter,FB,20,4.71,7,7,0,0.0,0,0.0,12,3,25.0,15.0,2,10.0,25.0,28.57,3.03,0.0,0.286,0.286,0.714,1.0,0.428
KC,Knuckle Curve,BR,8,1.88,2,2,1,50.0,0,0.0,1,0,0.0,0.0,3,37.5,37.5,0.0,2.27,33.33,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,5,1.18,1,1,0,0.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,33.33,1.52,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.94,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,1,0.24,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,1.0,1.0,3.0,4.0,2.0
