Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,133,31.0,39,36,3,7.69,2,5.13,65,0,0.0,0.0,26,19.55,19.55,31.15,28.69,8.57,0.25,0.308,0.5,0.808,0.25
SI,Sinker,FB,82,19.11,28,24,0,0.0,4,14.29,35,1,2.86,1.22,15,18.29,19.51,18.92,9.84,0.0,0.333,0.429,0.375,0.804,0.04199999999999998
CH,Changeup,OS,74,17.25,19,17,4,21.05,1,5.26,40,16,40.0,21.62,5,6.76,28.38,36.17,21.31,15.38,0.235,0.263,0.235,0.498,0.0
SL,Slider,BR,44,10.26,10,9,2,20.0,1,10.0,21,4,19.05,9.09,6,13.64,22.73,28.0,15.57,10.53,0.111,0.2,0.111,0.311,0.0
CU,Curveball,BR,35,8.16,7,7,0,0.0,0,0.0,15,1,6.67,2.86,3,8.57,11.43,21.05,7.38,0.0,0.286,0.286,0.429,0.715,0.14300000000000002
FC,Cutter,FB,26,6.06,5,5,0,0.0,0,0.0,12,1,8.33,3.85,5,19.23,23.08,40.0,2.46,0.0,0.4,0.4,0.6,1.0,0.19999999999999996
KC,Knuckle Curve,BR,12,2.8,4,4,2,50.0,0,0.0,2,0,0.0,0.0,4,33.33,33.33,0.0,5.74,28.57,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,12,2.8,0,0,0,,0,,4,0,0.0,0.0,1,8.33,8.33,22.22,7.38,0.0,,,,,
FS,Split-Finger,OS,5,1.17,0,0,0,,0,,4,3,75.0,60.0,0,0.0,60.0,66.67,0.82,0.0,,,,,
FO,Forkball,OS,3,0.7,2,2,0,0.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,0.82,0.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,3,0.7,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,0.0,,,,,,
