Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,228,37.81,54,50,8,14.81,4,7.41,99,8,8.08,3.51,56,24.56,28.07,21.51,39.29,12.12,0.22,0.278,0.34,0.6180000000000001,0.12000000000000002
SI,Sinker,FB,97,16.09,24,21,1,4.17,1,4.17,39,2,5.13,2.06,31,31.96,34.02,21.21,9.52,6.25,0.19,0.217,0.333,0.55,0.14300000000000002
SL,Slider,BR,75,12.44,19,18,1,5.26,1,5.26,33,3,9.09,4.0,11,14.67,18.67,8.82,12.5,4.76,0.278,0.316,0.444,0.76,0.16599999999999998
CH,Changeup,OS,64,10.61,17,15,1,5.88,2,11.76,26,3,11.54,4.69,5,7.81,12.5,14.71,10.71,5.56,0.467,0.529,0.733,1.262,0.26599999999999996
FC,Cutter,FB,49,8.13,14,12,0,0.0,1,7.14,23,2,8.7,4.08,10,20.41,24.49,21.05,5.95,0.0,0.167,0.231,0.25,0.481,0.08299999999999999
CU,Curveball,BR,47,7.79,19,19,6,31.58,0,0.0,25,9,36.0,19.15,4,8.51,27.66,40.62,10.71,33.33,0.158,0.158,0.368,0.526,0.21
ST,Sweeper,BR,27,4.48,9,7,1,11.11,0,0.0,16,3,18.75,11.11,2,7.41,18.52,43.75,8.33,7.14,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,7,1.16,3,3,0,0.0,0,0.0,5,1,20.0,14.29,0,0.0,14.29,50.0,2.38,0.0,0.333,0.333,0.333,0.666,0.0
KC,Knuckle Curve,BR,5,0.83,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.66,0,0,0,,0,,2,0,0.0,0.0,2,50.0,50.0,100.0,0.0,,,,,,
