Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,281,31.29,62,52,18,29.03,9,14.52,122,33,27.05,11.74,67,23.84,35.59,21.01,30.61,24.0,0.154,0.279,0.269,0.548,0.11500000000000002
SI,Sinker,FB,222,24.72,51,45,4,7.84,4,7.84,91,7,7.69,3.15,56,25.23,28.38,25.81,15.92,10.26,0.422,0.471,0.533,1.004,0.11100000000000004
SL,Slider,BR,152,16.93,43,40,16,37.21,1,2.33,73,31,42.47,20.39,18,11.84,32.24,34.44,22.04,29.63,0.25,0.302,0.325,0.627,0.07500000000000001
ST,Sweeper,BR,92,10.24,20,19,8,40.0,1,5.0,39,17,43.59,18.48,14,15.22,33.7,31.48,13.47,24.24,0.158,0.2,0.158,0.358,0.0
FC,Cutter,FB,58,6.46,17,15,4,23.53,2,11.76,26,9,34.62,15.52,7,12.07,27.59,26.47,6.53,25.0,0.2,0.294,0.2,0.494,0.0
CU,Curveball,BR,32,3.56,14,14,1,7.14,0,0.0,23,4,17.39,12.5,2,6.25,18.75,60.0,2.04,20.0,0.286,0.286,0.286,0.572,0.0
SV,Slurve,BR,26,2.9,11,11,2,18.18,0,0.0,14,4,28.57,15.38,4,15.38,30.77,38.46,3.67,22.22,0.182,0.182,0.182,0.364,0.0
CH,Changeup,OS,16,1.78,5,5,2,40.0,0,0.0,7,2,28.57,12.5,1,6.25,18.75,12.5,2.45,33.33,0.6,0.6,1.2,1.7999999999999998,0.6
KC,Knuckle Curve,BR,16,1.78,5,5,1,20.0,0,0.0,9,3,33.33,18.75,2,12.5,31.25,37.5,2.86,14.29,0.2,0.2,0.6,0.8,0.39999999999999997
FS,Split-Finger,OS,3,0.33,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,66.67,0.41,0.0,0.0,0.0,0.0,0.0,0.0
