Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,120,28.1,33,30,3,9.09,2,6.06,68,8,11.76,6.67,17,14.17,20.83,37.93,26.09,10.0,0.4,0.438,0.8,1.238,0.4
CH,Changeup,OS,89,20.84,21,20,4,19.05,1,4.76,44,15,34.09,16.85,11,12.36,29.21,44.07,20.87,16.67,0.35,0.381,0.5,0.881,0.15000000000000002
SI,Sinker,FB,60,14.05,27,25,1,3.7,2,7.41,34,1,2.94,1.67,10,16.67,18.33,33.33,8.7,10.0,0.56,0.593,0.68,1.2730000000000001,0.12
SL,Slider,BR,53,12.41,13,12,6,46.15,1,7.69,22,10,45.45,18.87,10,18.87,37.74,25.81,18.26,28.57,0.333,0.385,0.667,1.052,0.334
CU,Curveball,BR,49,11.48,13,12,3,23.08,1,7.69,17,3,17.65,6.12,15,30.61,36.73,29.63,13.04,20.0,0.25,0.308,0.417,0.725,0.16699999999999998
ST,Sweeper,BR,24,5.62,4,3,2,50.0,0,0.0,5,4,80.0,16.67,6,25.0,41.67,18.75,6.09,28.57,0.0,0.25,0.0,0.25,0.0
FC,Cutter,FB,17,3.98,2,2,1,50.0,0,0.0,16,6,37.5,35.29,0,0.0,35.29,80.0,4.35,20.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,9,2.11,3,3,2,66.67,0,0.0,7,4,57.14,44.44,1,11.11,55.56,75.0,2.61,66.67,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,0.7,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,3,0.7,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
