Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,160,33.68,38,33,11,28.95,5,13.16,70,11,15.71,6.88,33,20.62,27.5,21.43,40.43,19.3,0.121,0.237,0.273,0.51,0.15200000000000002
CH,Changeup,OS,84,17.68,21,19,6,28.57,2,9.52,32,13,40.62,15.48,8,9.52,25.0,19.23,17.02,25.0,0.263,0.333,0.684,1.0170000000000001,0.42100000000000004
SL,Slider,BR,74,15.58,19,16,3,15.79,2,10.53,32,4,12.5,5.41,16,21.62,27.03,22.22,13.48,15.79,0.188,0.263,0.375,0.638,0.187
SI,Sinker,FB,63,13.26,12,7,1,8.33,5,41.67,17,2,11.76,3.17,11,17.46,20.63,5.88,12.06,5.88,0.571,0.75,1.0,1.75,0.42900000000000005
CU,Curveball,BR,27,5.68,7,7,2,28.57,0,0.0,9,2,22.22,7.41,8,29.63,37.04,8.33,7.09,20.0,0.286,0.286,0.571,0.857,0.285
FC,Cutter,FB,26,5.47,7,6,1,14.29,1,14.29,11,1,9.09,3.85,7,26.92,30.77,33.33,1.42,50.0,0.667,0.714,1.333,2.0469999999999997,0.6659999999999999
ST,Sweeper,BR,17,3.58,5,4,0,0.0,0,0.0,8,2,25.0,11.76,4,23.53,35.29,0.0,2.84,0.0,0.25,0.4,1.0,1.4,0.75
KC,Knuckle Curve,BR,12,2.53,1,1,0,0.0,0,0.0,5,1,20.0,8.33,3,25.0,33.33,16.67,4.26,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,8,1.68,2,2,2,100.0,0,0.0,3,3,100.0,37.5,3,37.5,75.0,33.33,1.42,100.0,0.0,0.0,0.0,0.0,0.0
,,,3,0.63,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
SV,Slurve,BR,1,0.21,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
