Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,157,29.07,34,30,8,23.53,1,2.94,76,9,11.84,5.73,41,26.11,31.85,36.21,29.49,17.39,0.367,0.412,0.433,0.845,0.066
SL,Slider,BR,113,20.93,32,29,6,18.75,2,6.25,53,14,26.42,12.39,12,10.62,23.01,22.41,18.59,20.69,0.241,0.312,0.31,0.622,0.069
SI,Sinker,FB,111,20.56,39,35,2,5.13,3,7.69,57,2,3.51,1.8,30,27.03,28.83,32.35,10.9,11.76,0.229,0.308,0.286,0.594,0.05699999999999997
ST,Sweeper,BR,68,12.59,16,15,4,25.0,1,6.25,30,6,20.0,8.82,15,22.06,30.88,24.14,15.38,16.67,0.2,0.25,0.333,0.583,0.133
FC,Cutter,FB,34,6.3,7,7,1,14.29,0,0.0,17,5,29.41,14.71,2,5.88,20.59,20.0,7.05,9.09,0.714,0.714,0.714,1.428,0.0
CU,Curveball,BR,20,3.7,6,6,1,16.67,0,0.0,8,1,12.5,5.0,5,25.0,30.0,11.11,4.49,14.29,0.5,0.5,0.833,1.333,0.33299999999999996
CH,Changeup,OS,20,3.7,8,7,4,50.0,1,12.5,12,4,33.33,20.0,2,10.0,30.0,45.45,8.97,21.43,0.0,0.125,0.0,0.125,0.0
SV,Slurve,BR,9,1.67,3,3,1,33.33,0,0.0,6,3,50.0,33.33,0,0.0,33.33,40.0,1.28,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,0.56,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,50.0,1.92,0.0,,,,,
FO,Forkball,OS,2,0.37,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,50.0,0.64,0.0,,,,,
KC,Knuckle Curve,BR,2,0.37,2,2,1,50.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,1.28,50.0,0.5,0.5,0.5,1.0,0.0
,,,1,0.19,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
