Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,120,38.1,35,34,9,25.71,0,0.0,74,24,32.43,20.0,12,10.0,30.0,30.0,35.85,23.68,0.294,0.286,0.676,0.962,0.38200000000000006
CH,Changeup,OS,66,20.95,15,14,6,40.0,1,6.67,34,15,44.12,22.73,5,7.58,30.3,31.71,25.47,22.22,0.286,0.333,0.786,1.119,0.5
SI,Sinker,FB,54,17.14,15,11,1,6.67,3,20.0,30,8,26.67,14.81,5,9.26,24.07,16.0,13.21,7.14,0.0,0.2,0.0,0.2,0.0
FC,Cutter,FB,16,5.08,2,0,0,0.0,1,50.0,6,0,0.0,0.0,2,12.5,12.5,33.33,3.77,0.0,,1.0,,,
CU,Curveball,BR,16,5.08,2,2,0,0.0,0,0.0,7,2,28.57,12.5,1,6.25,18.75,11.11,6.6,0.0,0.5,0.5,2.0,2.5,1.5
ST,Sweeper,BR,16,5.08,2,2,1,50.0,0,0.0,6,1,16.67,6.25,3,18.75,25.0,20.0,5.66,16.67,0.5,0.5,0.5,1.0,0.0
SL,Slider,BR,16,5.08,4,3,2,50.0,1,25.0,6,3,50.0,18.75,2,12.5,31.25,11.11,8.49,22.22,0.333,0.5,0.333,0.833,0.0
SV,Slurve,BR,5,1.59,1,0,0,0.0,0,0.0,1,0,0.0,0.0,2,40.0,40.0,0.0,0.0,,,1.0,,,
FS,Split-Finger,OS,3,0.95,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
,,,2,0.63,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.94,0.0,,,,,
KC,Knuckle Curve,BR,1,0.32,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,
