Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,183,27.81,53,50,5,9.43,0,0.0,103,14,13.59,7.65,31,16.94,24.59,36.49,20.83,11.11,0.26,0.302,0.32,0.622,0.06
FF,4-Seam Fastball,FB,167,25.38,43,42,5,11.63,0,0.0,103,17,16.5,10.18,22,13.17,23.35,38.81,20.83,11.11,0.31,0.326,0.452,0.778,0.14200000000000002
SL,Slider,BR,129,19.6,36,35,11,30.56,0,0.0,70,25,35.71,19.38,17,13.18,32.56,35.29,21.76,23.4,0.114,0.139,0.143,0.28200000000000003,0.028999999999999984
ST,Sweeper,BR,73,11.09,21,19,3,14.29,1,4.76,47,9,19.15,12.33,5,6.85,19.18,54.76,17.13,8.11,0.263,0.333,0.263,0.5960000000000001,0.0
FC,Cutter,FB,48,7.29,11,10,2,18.18,0,0.0,25,8,32.0,16.67,7,14.58,31.25,29.17,7.87,11.76,0.2,0.182,0.2,0.382,0.0
CU,Curveball,BR,27,4.1,3,2,0,0.0,1,33.33,12,1,8.33,3.7,5,18.52,22.22,30.77,4.63,0.0,0.0,0.333,0.0,0.333,0.0
SV,Slurve,BR,14,2.13,0,0,0,,0,,5,3,60.0,21.43,4,28.57,50.0,44.44,1.39,0.0,,,,,
CH,Changeup,OS,7,1.06,2,2,0,0.0,0,0.0,5,1,20.0,14.29,0,0.0,14.29,50.0,2.31,0.0,0.5,0.5,0.5,1.0,0.0
KC,Knuckle Curve,BR,7,1.06,3,3,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,33.33,1.85,0.0,0.333,0.333,0.333,0.666,0.0
FS,Split-Finger,OS,2,0.3,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,,0.93,0.0,,,,,
,,,1,0.15,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.46,0.0,,,,,
