Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,242,30.44,62,47,13,20.97,14,22.58,109,18,16.51,7.44,31,12.81,20.25,16.35,26.7,23.64,0.319,0.484,0.66,1.1440000000000001,0.341
CH,Changeup,OS,167,21.01,29,22,9,31.03,7,24.14,57,29,50.88,17.37,10,5.99,23.35,20.49,23.3,18.75,0.182,0.379,0.364,0.743,0.182
SI,Sinker,FB,114,14.34,27,20,3,11.11,7,25.93,44,9,20.45,7.89,24,21.05,28.95,15.09,9.71,15.0,0.65,0.741,1.45,2.191,0.7999999999999999
SL,Slider,BR,74,9.31,11,5,4,36.36,6,54.55,22,13,59.09,17.57,7,9.46,27.03,14.29,13.59,14.29,0.0,0.545,0.0,0.545,0.0
FC,Cutter,FB,56,7.04,15,13,4,26.67,2,13.33,27,11,40.74,19.64,9,16.07,35.71,28.57,7.77,25.0,0.231,0.333,0.538,0.871,0.30700000000000005
CU,Curveball,BR,44,5.53,13,11,6,46.15,2,15.38,17,9,52.94,20.45,12,27.27,47.73,39.13,6.8,42.86,0.273,0.385,0.909,1.294,0.636
ST,Sweeper,BR,44,5.53,11,8,3,27.27,2,18.18,13,4,30.77,9.09,8,18.18,27.27,14.81,8.25,17.65,0.375,0.545,1.5,2.045,1.125
,,,37,4.65,10,1,1,10.0,9,90.0,2,1,50.0,2.7,1,2.7,5.41,,0.49,100.0,0.0,0.9,0.0,0.9,0.0
KC,Knuckle Curve,BR,10,1.26,3,3,2,66.67,0,0.0,5,2,40.0,20.0,1,10.0,30.0,33.33,2.43,40.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,5,0.63,3,2,1,33.33,1,33.33,2,1,50.0,20.0,1,20.0,40.0,33.33,0.49,100.0,0.0,0.333,0.0,0.333,0.0
SV,Slurve,BR,2,0.25,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,0.0,0.49,0.0,,,,,
