Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,219,40.18,50,40,6,12.0,10,20.0,89,11,12.36,5.02,45,20.55,25.57,9.68,49.66,8.11,0.3,0.44,0.45,0.89,0.15000000000000002
SI,Sinker,FB,83,15.23,23,22,4,17.39,1,4.35,34,2,5.88,2.41,24,28.92,31.33,9.68,9.4,28.57,0.227,0.261,0.227,0.488,0.0
CH,Changeup,OS,64,11.74,20,18,1,5.0,1,5.0,27,4,14.81,6.25,11,17.19,23.44,15.62,10.07,6.67,0.222,0.263,0.5,0.763,0.278
SL,Slider,BR,54,9.91,16,15,3,18.75,1,6.25,22,4,18.18,7.41,14,25.93,33.33,26.09,10.07,20.0,0.2,0.25,0.2,0.45,0.0
CU,Curveball,BR,39,7.16,7,5,2,28.57,2,28.57,13,4,30.77,10.26,7,17.95,28.21,23.08,8.05,16.67,0.4,0.571,0.4,0.971,0.0
FC,Cutter,FB,27,4.95,4,3,0,0.0,1,25.0,8,0,0.0,0.0,7,25.93,25.93,23.08,0.67,0.0,0.333,0.5,1.333,1.833,1.0
KC,Knuckle Curve,BR,20,3.67,4,4,0,0.0,0,0.0,4,0,0.0,0.0,7,35.0,35.0,20.0,5.37,0.0,0.25,0.25,0.5,0.75,0.25
ST,Sweeper,BR,15,2.75,4,4,1,25.0,0,0.0,7,1,14.29,6.67,4,26.67,33.33,42.86,4.03,16.67,0.0,0.0,0.0,0.0,0.0
,,,8,1.47,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FS,Split-Finger,OS,7,1.28,0,0,0,,0,,3,0,0.0,0.0,0,0.0,0.0,0.0,0.67,0.0,,,,,
FA,Other,,3,0.55,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,33.33,33.33,100.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0
FO,Forkball,OS,3,0.55,1,1,1,100.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,0.67,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.55,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,50.0,0.67,0.0,,,,,
