Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,206,35.76,48,39,13,27.08,9,18.75,90,20,22.22,9.71,41,19.9,29.61,10.47,34.08,19.67,0.256,0.396,0.59,0.986,0.33399999999999996
SL,Slider,BR,89,15.45,17,15,9,52.94,1,5.88,37,12,32.43,13.48,16,17.98,31.46,33.33,20.11,25.0,0.133,0.235,0.2,0.435,0.067
SI,Sinker,FB,78,13.54,27,22,3,11.11,3,11.11,35,4,11.43,5.13,20,25.64,30.77,22.22,11.73,14.29,0.273,0.346,0.409,0.7549999999999999,0.13599999999999995
CH,Changeup,OS,77,13.37,22,21,4,18.18,1,4.55,42,8,19.05,10.39,10,12.99,23.38,46.81,15.08,14.81,0.143,0.182,0.286,0.46799999999999997,0.143
CU,Curveball,BR,40,6.94,5,3,3,60.0,2,40.0,8,3,37.5,7.5,9,22.5,30.0,12.5,6.15,27.27,0.0,0.4,0.0,0.4,0.0
FC,Cutter,FB,37,6.42,4,3,1,25.0,0,0.0,16,6,37.5,16.22,5,13.51,29.73,28.57,4.47,12.5,0.667,0.5,1.667,2.167,1.0
ST,Sweeper,BR,23,3.99,3,3,1,33.33,0,0.0,10,1,10.0,4.35,2,8.7,13.04,8.33,5.03,11.11,0.333,0.333,1.333,1.666,1.0
KC,Knuckle Curve,BR,16,2.78,3,3,0,0.0,0,0.0,3,0,0.0,0.0,7,43.75,43.75,25.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,4,0.69,1,1,1,100.0,0,0.0,0,0,,0.0,2,50.0,50.0,0.0,0.56,100.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.69,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,1,0.17,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,
FS,Split-Finger,OS,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
