Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,62,33.16,23,21,6,26.09,1,4.35,42,6,14.29,9.68,10,16.13,25.81,50.0,39.29,27.27,0.19,0.217,0.238,0.45499999999999996,0.04799999999999999
SI,Sinker,FB,41,21.93,10,10,2,20.0,0,0.0,18,3,16.67,7.32,10,24.39,31.71,25.0,12.5,28.57,0.2,0.2,0.3,0.5,0.09999999999999998
CH,Changeup,OS,27,14.44,8,8,1,12.5,0,0.0,17,4,23.53,14.81,2,7.41,22.22,57.89,16.07,11.11,0.125,0.125,0.125,0.25,0.0
FC,Cutter,FB,17,9.09,4,4,0,0.0,0,0.0,11,0,0.0,0.0,0,0.0,0.0,25.0,3.57,0.0,0.25,0.25,1.0,1.25,0.75
SL,Slider,BR,15,8.02,1,1,0,0.0,0,0.0,7,1,14.29,6.67,2,13.33,20.0,28.57,14.29,0.0,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,9,4.81,0,0,0,,0,,3,1,33.33,11.11,1,11.11,22.22,28.57,5.36,0.0,,,,,
KC,Knuckle Curve,BR,5,2.67,2,2,1,50.0,0,0.0,5,2,40.0,40.0,0,0.0,40.0,100.0,3.57,50.0,0.5,0.5,2.0,2.5,1.5
CU,Curveball,BR,4,2.14,0,0,0,,0,,0,0,,0.0,2,50.0,50.0,0.0,0.0,,,,,,
FS,Split-Finger,OS,3,1.6,1,1,1,100.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,66.67,5.36,33.33,0.0,0.0,0.0,0.0,0.0
,,,3,1.6,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
FA,Other,,1,0.53,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,2.0,3.0,1.0
