Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,18,26.47,5,5,2,40.0,0,0.0,8,3,37.5,16.67,5,27.78,44.44,16.67,21.74,40.0,0.2,0.2,0.2,0.4,0.0
FF,4-Seam Fastball,FB,15,22.06,3,1,1,33.33,2,66.67,5,3,60.0,20.0,2,13.33,33.33,0.0,13.04,33.33,0.0,0.667,0.0,0.667,0.0
SL,Slider,BR,11,16.18,5,5,5,100.0,0,0.0,8,8,100.0,72.73,0,0.0,72.73,71.43,30.43,71.43,0.0,0.0,0.0,0.0,0.0
ST,Sweeper,BR,8,11.76,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,37.5,37.5,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,6,8.82,1,1,0,0.0,0,0.0,4,1,25.0,16.67,0,0.0,16.67,50.0,13.04,0.0,1.0,1.0,1.0,2.0,0.0
FS,Split-Finger,OS,4,5.88,1,1,0,0.0,0,0.0,4,2,50.0,50.0,0,0.0,50.0,100.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,2,2.94,0,0,0,,0,,2,1,50.0,50.0,0,0.0,50.0,100.0,4.35,0.0,,,,,
CU,Curveball,BR,2,2.94,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0
CH,Changeup,OS,1,1.47,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,
,,,1,1.47,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
