Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,234,40.84,59,51,18,30.51,5,8.47,113,28,24.78,11.97,42,17.95,29.91,31.2,42.33,22.5,0.176,0.259,0.392,0.651,0.21600000000000003
CH,Changeup,OS,123,21.47,35,31,7,20.0,4,11.43,61,21,34.43,17.07,7,5.69,22.76,27.63,23.81,15.56,0.194,0.286,0.516,0.802,0.322
CU,Curveball,BR,50,8.73,6,5,1,16.67,1,16.67,13,2,15.38,4.0,10,20.0,24.0,10.0,7.41,7.14,0.6,0.667,0.8,1.467,0.20000000000000007
SI,Sinker,FB,47,8.2,13,12,3,23.08,1,7.69,20,2,10.0,4.26,10,21.28,25.53,29.17,6.88,23.08,0.333,0.385,0.417,0.802,0.08399999999999996
SL,Slider,BR,42,7.33,10,9,3,30.0,1,10.0,21,7,33.33,16.67,8,19.05,35.71,33.33,7.94,20.0,0.222,0.3,0.556,0.8560000000000001,0.3340000000000001
FC,Cutter,FB,34,5.93,14,13,2,14.29,0,0.0,21,5,23.81,14.71,5,14.71,29.41,44.44,3.17,33.33,0.154,0.154,0.385,0.539,0.231
FS,Split-Finger,OS,13,2.27,2,2,1,50.0,0,0.0,6,5,83.33,38.46,1,7.69,46.15,50.0,2.65,20.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,13,2.27,3,3,2,66.67,0,0.0,4,2,50.0,15.38,7,53.85,69.23,60.0,2.65,40.0,0.333,0.333,0.667,1.0,0.334
ST,Sweeper,BR,8,1.4,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,12.5,12.5,0.0,1.59,0.0,1.0,1.0,1.0,2.0,0.0
,,,5,0.87,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.53,0.0,,1.0,,,
SV,Slurve,BR,4,0.7,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0
