Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,204,31.19,49,41,12,24.49,5,10.2,89,18,20.22,8.82,44,21.57,30.39,18.75,32.28,19.67,0.366,0.469,0.634,1.103,0.268
SI,Sinker,FB,182,27.83,57,51,9,15.79,3,5.26,88,14,15.91,7.69,37,20.33,28.02,32.94,23.81,20.0,0.216,0.298,0.353,0.651,0.13699999999999998
SL,Slider,BR,103,15.75,33,33,14,42.42,0,0.0,52,27,51.92,26.21,9,8.74,34.95,39.39,17.46,42.42,0.152,0.152,0.152,0.304,0.0
ST,Sweeper,BR,51,7.8,11,10,3,27.27,0,0.0,24,9,37.5,17.65,9,17.65,35.29,39.29,8.47,18.75,0.3,0.364,0.3,0.6639999999999999,0.0
FC,Cutter,FB,48,7.34,8,8,0,0.0,0,0.0,21,5,23.81,10.42,8,16.67,27.08,17.39,6.88,0.0,0.25,0.25,0.625,0.875,0.375
CH,Changeup,OS,31,4.74,5,5,3,60.0,0,0.0,16,8,50.0,25.81,2,6.45,32.26,43.48,5.29,30.0,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,18,2.75,3,3,0,0.0,0,0.0,7,0,0.0,0.0,4,22.22,22.22,11.11,3.17,0.0,0.667,0.667,1.333,2.0,0.6659999999999999
SV,Slurve,BR,11,1.68,2,1,0,0.0,1,50.0,2,1,50.0,9.09,3,27.27,36.36,20.0,1.06,0.0,0.0,0.5,0.0,0.5,0.0
KC,Knuckle Curve,BR,3,0.46,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,33.33,0.53,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,0.46,1,0,0,0.0,1,100.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.06,0.0,,1.0,,,
