Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
SI,Sinker,FB,150,24.39,53,47,5,9.43,4,7.55,82,10,12.2,6.67,24,16.0,22.67,39.73,18.35,17.24,0.277,0.358,0.383,0.741,0.10599999999999998
FF,4-Seam Fastball,FB,145,23.58,54,46,6,11.11,7,12.96,73,8,10.96,5.52,28,19.31,24.83,32.31,20.89,18.18,0.174,0.296,0.413,0.709,0.239
SL,Slider,BR,115,18.7,32,31,11,34.38,0,0.0,58,21,36.21,18.26,12,10.43,28.7,33.82,22.78,30.56,0.226,0.226,0.452,0.678,0.226
ST,Sweeper,BR,63,10.24,18,18,9,50.0,0,0.0,34,17,50.0,26.98,6,9.52,36.51,43.9,15.82,36.0,0.167,0.167,0.222,0.389,0.05499999999999999
FC,Cutter,FB,56,9.11,10,8,0,0.0,1,10.0,20,6,30.0,10.71,6,10.71,21.43,16.67,5.06,0.0,0.25,0.333,0.375,0.708,0.125
CU,Curveball,BR,36,5.85,4,4,2,50.0,0,0.0,13,6,46.15,16.67,4,11.11,27.78,10.0,5.7,22.22,0.25,0.25,0.5,0.75,0.25
CH,Changeup,OS,20,3.25,4,1,0,0.0,2,50.0,7,2,28.57,10.0,2,10.0,20.0,15.38,3.8,0.0,1.0,1.0,4.0,5.0,3.0
KC,Knuckle Curve,BR,13,2.11,1,1,1,100.0,0,0.0,4,3,75.0,23.08,2,15.38,38.46,27.27,4.43,14.29,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,7,1.14,0,0,0,,0,,3,0,0.0,0.0,1,14.29,14.29,25.0,1.27,0.0,,,,,
FS,Split-Finger,OS,5,0.81,0,0,0,,0,,3,1,33.33,20.0,1,20.0,40.0,0.0,1.9,0.0,,,,,
,,,5,0.81,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
