Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,170,28.01,51,43,12,23.53,8,15.69,80,15,18.75,8.82,33,19.41,28.24,15.79,27.87,23.53,0.209,0.333,0.535,0.8680000000000001,0.32600000000000007
CH,Changeup,OS,110,18.12,22,19,5,22.73,3,13.64,43,15,34.88,13.64,9,8.18,21.82,17.57,16.94,16.13,0.211,0.318,0.421,0.739,0.21
SI,Sinker,FB,80,13.18,25,23,2,8.0,1,4.0,38,2,5.26,2.5,14,17.5,20.0,20.0,7.1,15.38,0.435,0.44,0.783,1.223,0.34800000000000003
SL,Slider,BR,74,12.19,10,8,3,30.0,2,20.0,33,11,33.33,14.86,15,20.27,35.14,36.59,15.3,10.71,0.0,0.2,0.0,0.2,0.0
CU,Curveball,BR,61,10.05,12,11,6,50.0,1,8.33,22,14,63.64,22.95,7,11.48,34.43,26.19,12.57,26.09,0.182,0.25,0.545,0.795,0.36300000000000004
FC,Cutter,FB,42,6.92,10,9,5,50.0,1,10.0,18,5,27.78,11.9,12,28.57,40.48,23.81,3.83,71.43,0.333,0.4,0.444,0.8440000000000001,0.11099999999999999
ST,Sweeper,BR,32,5.27,9,8,4,44.44,1,11.11,12,4,33.33,12.5,5,15.62,28.12,23.81,8.74,25.0,0.125,0.222,0.5,0.722,0.375
KC,Knuckle Curve,BR,18,2.97,4,4,2,50.0,0,0.0,9,5,55.56,27.78,3,16.67,44.44,50.0,2.73,40.0,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,9,1.48,1,1,1,100.0,0,0.0,3,1,33.33,11.11,2,22.22,33.33,42.86,1.64,33.33,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,9,1.48,2,1,1,50.0,1,50.0,3,3,100.0,33.33,2,22.22,55.56,33.33,2.19,25.0,0.0,0.5,0.0,0.5,0.0
KN,Knuckleball,,2,0.33,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,1.09,0.0,,,,,
