Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,161,33.97,50,42,19,38.0,6,12.0,79,29,36.71,18.01,26,16.15,34.16,22.54,36.76,38.0,0.095,0.22,0.214,0.434,0.119
CH,Changeup,OS,93,19.62,24,21,3,12.5,3,12.5,50,17,34.0,18.28,7,7.53,25.81,30.77,13.97,15.79,0.238,0.333,0.381,0.714,0.14300000000000002
SL,Slider,BR,62,13.08,11,10,7,63.64,1,9.09,29,16,55.17,25.81,10,16.13,41.94,32.35,15.44,33.33,0.0,0.091,0.0,0.091,0.0
SI,Sinker,FB,56,11.81,12,9,2,16.67,3,25.0,24,8,33.33,14.29,9,16.07,30.36,12.0,11.03,13.33,0.333,0.5,0.667,1.167,0.334
CU,Curveball,BR,33,6.96,8,8,3,37.5,0,0.0,19,10,52.63,30.3,3,9.09,39.39,25.0,7.35,30.0,0.125,0.125,0.125,0.25,0.0
FC,Cutter,FB,32,6.75,8,7,4,50.0,1,12.5,14,8,57.14,25.0,6,18.75,43.75,29.41,4.41,66.67,0.0,0.125,0.0,0.125,0.0
ST,Sweeper,BR,17,3.59,5,5,3,60.0,0,0.0,8,3,37.5,17.65,3,17.65,35.29,25.0,5.15,42.86,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,10,2.11,4,4,2,50.0,0,0.0,3,1,33.33,10.0,4,40.0,50.0,16.67,3.68,40.0,0.5,0.5,0.5,1.0,0.0
FS,Split-Finger,OS,7,1.48,2,2,1,50.0,0,0.0,5,4,80.0,57.14,0,0.0,57.14,60.0,1.47,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.63,1,1,1,100.0,0,0.0,2,2,100.0,66.67,1,33.33,100.0,100.0,0.74,100.0,0.0,0.0,0.0,0.0,0.0
