Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,306,37.73,77,63,20,25.97,12,15.58,134,42,31.34,13.73,59,19.28,33.01,14.5,36.95,21.74,0.254,0.368,0.476,0.844,0.22199999999999998
CH,Changeup,OS,124,15.29,31,30,9,29.03,1,3.23,55,16,29.09,12.9,15,12.1,25.0,34.57,18.47,19.57,0.233,0.258,0.433,0.6910000000000001,0.19999999999999998
SI,Sinker,FB,113,13.93,31,26,7,22.58,4,12.9,50,8,16.0,7.08,28,24.78,31.86,21.28,13.25,21.21,0.385,0.452,0.538,0.99,0.15300000000000002
SL,Slider,BR,88,10.85,20,19,8,40.0,1,5.0,47,22,46.81,25.0,14,15.91,40.91,38.78,8.84,36.36,0.158,0.2,0.474,0.6739999999999999,0.31599999999999995
ST,Sweeper,BR,56,6.91,11,9,7,63.64,2,18.18,22,9,40.91,16.07,14,25.0,41.07,25.0,8.84,31.82,0.0,0.182,0.0,0.182,0.0
CU,Curveball,BR,48,5.92,12,10,5,41.67,2,16.67,16,5,31.25,10.42,10,20.83,31.25,19.23,7.63,26.32,0.4,0.5,0.4,0.9,0.0
FC,Cutter,FB,39,4.81,8,7,2,25.0,0,0.0,16,6,37.5,15.38,5,12.82,28.21,30.43,2.41,33.33,0.286,0.375,0.714,1.089,0.428
KC,Knuckle Curve,BR,19,2.34,2,2,1,50.0,0,0.0,5,1,20.0,5.26,4,21.05,26.32,8.33,1.61,25.0,0.5,0.5,0.5,1.0,0.0
SV,Slurve,BR,8,0.99,1,1,1,100.0,0,0.0,2,1,50.0,12.5,2,25.0,37.5,20.0,0.8,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,6,0.74,0,0,0,,0,,2,2,100.0,33.33,1,16.67,50.0,25.0,0.8,0.0,,,,,
FO,Forkball,OS,2,0.25,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,0.4,100.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.12,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
