Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,173,37.77,33,28,12,36.36,4,12.12,80,21,26.25,12.14,24,13.87,26.01,19.32,37.34,20.34,0.321,0.406,0.393,0.799,0.07200000000000001
CH,Changeup,OS,76,16.59,22,20,3,13.64,2,9.09,41,15,36.59,19.74,8,10.53,30.26,37.21,16.46,11.54,0.35,0.409,0.6,1.009,0.25
SI,Sinker,FB,56,12.23,10,9,1,10.0,1,10.0,22,2,9.09,3.57,11,19.64,23.21,17.24,10.13,6.25,0.222,0.3,0.444,0.744,0.222
CU,Curveball,BR,45,9.83,12,11,0,0.0,1,8.33,23,3,13.04,6.67,11,24.44,31.11,37.5,9.49,0.0,0.273,0.333,0.545,0.8780000000000001,0.272
FC,Cutter,FB,38,8.3,11,11,3,27.27,0,0.0,21,8,38.1,21.05,4,10.53,31.58,17.65,5.7,33.33,0.364,0.364,0.545,0.909,0.18100000000000005
SL,Slider,BR,32,6.99,13,11,5,38.46,2,15.38,21,10,47.62,31.25,2,6.25,37.5,50.0,10.13,31.25,0.273,0.385,0.364,0.749,0.09099999999999997
ST,Sweeper,BR,17,3.71,6,5,1,16.67,0,0.0,7,1,14.29,5.88,3,17.65,23.53,30.0,5.7,11.11,0.4,0.5,0.4,0.9,0.0
FS,Split-Finger,OS,11,2.4,5,4,0,0.0,1,20.0,6,1,16.67,9.09,0,0.0,9.09,28.57,3.16,0.0,0.25,0.4,0.25,0.65,0.0
SV,Slurve,BR,7,1.53,1,1,0,0.0,0,0.0,4,1,25.0,14.29,1,14.29,28.57,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,0.66,0,0,0,,0,,1,1,100.0,33.33,2,66.67,100.0,,0.0,,,,,,
