Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,144,34.62,31,26,9,29.03,4,12.9,63,15,23.81,10.42,25,17.36,27.78,18.31,35.42,17.65,0.231,0.323,0.423,0.746,0.19199999999999998
SI,Sinker,FB,75,18.03,20,18,4,20.0,1,5.0,26,1,3.85,1.33,31,41.33,42.67,15.0,11.11,25.0,0.333,0.4,0.389,0.789,0.055999999999999994
SL,Slider,BR,64,15.38,15,14,6,40.0,1,6.67,32,16,50.0,25.0,7,10.94,35.94,32.43,16.67,25.0,0.286,0.333,0.286,0.619,0.0
ST,Sweeper,BR,59,14.18,15,15,1,6.67,0,0.0,31,4,12.9,6.78,5,8.47,15.25,17.24,16.67,4.17,0.2,0.2,0.467,0.667,0.267
FC,Cutter,FB,31,7.45,8,6,2,25.0,2,25.0,17,6,35.29,19.35,2,6.45,25.81,23.53,5.56,25.0,0.167,0.375,0.167,0.542,0.0
CU,Curveball,BR,19,4.57,5,4,2,40.0,0,0.0,6,1,16.67,5.26,4,21.05,26.32,18.18,7.64,18.18,0.25,0.4,0.25,0.65,0.0
CH,Changeup,OS,13,3.12,2,2,1,50.0,0,0.0,7,2,28.57,15.38,0,0.0,15.38,25.0,4.17,16.67,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,5,1.2,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,66.67,1.39,0.0,0.5,0.5,1.0,1.5,0.5
EP,Eephus,,3,0.72,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,2,0.48,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,1.39,0.0,,,,,
FA,Other,,1,0.24,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0
