Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,202,35.13,42,39,18,42.86,3,7.14,118,48,40.68,23.76,25,12.38,36.14,35.87,34.87,26.47,0.179,0.238,0.282,0.52,0.10299999999999998
CH,Changeup,OS,123,21.39,36,35,10,27.78,1,2.78,70,23,32.86,18.7,8,6.5,25.2,42.5,18.97,27.03,0.171,0.194,0.371,0.565,0.19999999999999998
SI,Sinker,FB,64,11.13,20,18,1,5.0,2,10.0,45,10,22.22,15.62,6,9.38,25.0,45.83,8.21,6.25,0.333,0.4,0.333,0.7330000000000001,0.0
SL,Slider,BR,53,9.22,18,18,6,33.33,0,0.0,35,13,37.14,24.53,3,5.66,30.19,53.12,13.85,22.22,0.278,0.278,0.389,0.667,0.11099999999999999
FC,Cutter,FB,39,6.78,11,9,4,36.36,0,0.0,21,9,42.86,23.08,6,15.38,38.46,43.48,6.15,33.33,0.222,0.3,0.556,0.8560000000000001,0.3340000000000001
CU,Curveball,BR,35,6.09,11,10,5,45.45,0,0.0,20,8,40.0,22.86,10,28.57,51.43,64.71,7.18,35.71,0.3,0.364,0.6,0.964,0.3
ST,Sweeper,BR,23,4.0,6,6,5,83.33,0,0.0,18,9,50.0,39.13,1,4.35,43.48,66.67,4.62,55.56,0.167,0.167,0.167,0.334,0.0
SV,Slurve,BR,22,3.83,5,5,4,80.0,0,0.0,14,6,42.86,27.27,3,13.64,40.91,58.33,5.13,40.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,7,1.22,1,1,0,0.0,0,0.0,6,2,33.33,28.57,1,14.29,42.86,100.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
,,,4,0.7,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KN,Knuckleball,,2,0.35,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,0.51,100.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
