Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,186,27.97,52,40,8,15.38,10,19.23,79,15,18.99,8.06,29,15.59,23.66,18.28,23.15,16.0,0.3,0.462,0.625,1.087,0.325
CH,Changeup,OS,151,22.71,31,30,9,29.03,1,3.23,73,25,34.25,16.56,17,11.26,27.81,34.04,26.85,15.52,0.2,0.226,0.3,0.526,0.09999999999999998
SI,Sinker,FB,103,15.49,26,21,5,19.23,5,19.23,41,7,17.07,6.8,25,24.27,31.07,20.83,14.81,15.62,0.333,0.462,0.667,1.129,0.334
SL,Slider,BR,57,8.57,11,9,3,27.27,1,9.09,24,10,41.67,17.54,14,24.56,42.11,32.26,7.87,17.65,0.111,0.273,0.444,0.7170000000000001,0.333
FC,Cutter,FB,57,8.57,11,9,2,18.18,2,18.18,33,6,18.18,10.53,4,7.02,17.54,23.08,6.94,13.33,0.222,0.364,0.222,0.586,0.0
CU,Curveball,BR,55,8.27,9,7,4,44.44,2,22.22,21,12,57.14,21.82,12,21.82,43.64,29.41,9.72,19.05,0.286,0.444,0.286,0.73,0.0
ST,Sweeper,BR,23,3.46,8,7,1,12.5,1,12.5,9,1,11.11,4.35,4,17.39,21.74,28.57,3.7,12.5,0.429,0.5,1.143,1.643,0.714
KC,Knuckle Curve,BR,21,3.16,4,4,2,50.0,0,0.0,8,1,12.5,4.76,3,14.29,19.05,15.38,6.02,15.38,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,10,1.5,2,2,1,50.0,0,0.0,5,3,60.0,30.0,1,10.0,40.0,50.0,0.93,50.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,0.3,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
