Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,95,34.8,24,20,5,20.83,3,12.5,47,10,21.28,10.53,19,20.0,30.53,32.56,31.03,18.52,0.15,0.292,0.25,0.542,0.1
SI,Sinker,FB,45,16.48,11,8,2,18.18,3,27.27,20,4,20.0,8.89,9,20.0,28.89,21.05,12.64,18.18,0.5,0.636,0.875,1.5110000000000001,0.375
SL,Slider,BR,43,15.75,10,8,4,40.0,1,10.0,26,10,38.46,23.26,4,9.3,32.56,45.0,21.84,21.05,0.125,0.3,0.125,0.425,0.0
CH,Changeup,OS,29,10.62,8,8,3,37.5,0,0.0,13,4,30.77,13.79,4,13.79,27.59,40.0,14.94,23.08,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,19,6.96,7,7,2,28.57,0,0.0,12,5,41.67,26.32,2,10.53,36.84,44.44,8.05,28.57,0.143,0.143,0.286,0.42899999999999994,0.143
FC,Cutter,FB,19,6.96,5,5,0,0.0,0,0.0,10,0,0.0,0.0,1,5.26,5.26,11.11,5.75,0.0,0.2,0.2,0.2,0.4,0.0
ST,Sweeper,BR,11,4.03,3,3,0,0.0,0,0.0,6,2,33.33,18.18,0,0.0,18.18,28.57,2.3,0.0,0.333,0.333,0.333,0.666,0.0
FS,Split-Finger,OS,7,2.56,2,2,0,0.0,0,0.0,5,3,60.0,42.86,0,0.0,42.86,33.33,3.45,0.0,0.5,0.5,0.5,1.0,0.0
,,,4,1.47,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,1,0.37,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,
