Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,90,28.94,23,21,7,30.43,2,8.7,47,10,21.28,11.11,12,13.33,24.44,19.51,29.73,31.82,0.095,0.174,0.095,0.269,0.0
CH,Changeup,OS,76,24.44,28,27,2,7.14,0,0.0,46,10,21.74,13.16,3,3.95,17.11,42.22,25.68,10.53,0.222,0.214,0.296,0.51,0.07399999999999998
SI,Sinker,FB,52,16.72,17,16,1,5.88,1,5.88,25,3,12.0,5.77,9,17.31,23.08,24.0,8.11,16.67,0.188,0.235,0.562,0.797,0.37400000000000005
SL,Slider,BR,21,6.75,7,6,2,28.57,0,0.0,12,4,33.33,19.05,4,19.05,38.1,50.0,9.46,28.57,0.167,0.167,0.167,0.334,0.0
ST,Sweeper,BR,21,6.75,5,3,2,40.0,1,20.0,11,3,27.27,14.29,4,19.05,33.33,25.0,6.76,40.0,0.0,0.25,0.0,0.25,0.0
CU,Curveball,BR,19,6.11,3,3,0,0.0,0,0.0,9,1,11.11,5.26,5,26.32,31.58,37.5,5.41,0.0,0.333,0.333,0.333,0.666,0.0
FC,Cutter,FB,14,4.5,4,4,0,0.0,0,0.0,10,2,20.0,14.29,0,0.0,14.29,55.56,4.05,0.0,0.25,0.25,0.25,0.5,0.0
FS,Split-Finger,OS,13,4.18,3,3,0,0.0,0,0.0,7,1,14.29,7.69,1,7.69,15.38,0.0,9.46,0.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,4,1.29,3,3,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,1,0.32,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,1.0,,,
