Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,137,38.48,37,34,2,5.41,2,5.41,73,10,13.7,7.3,14,10.22,17.52,21.88,34.25,8.0,0.235,0.297,0.441,0.738,0.20600000000000002
CH,Changeup,OS,45,12.64,16,16,2,12.5,0,0.0,24,7,29.17,15.56,2,4.44,20.0,37.5,12.33,22.22,0.375,0.375,0.438,0.813,0.063
FC,Cutter,FB,38,10.67,15,15,3,20.0,0,0.0,26,9,34.62,23.68,3,7.89,31.58,50.0,12.33,33.33,0.533,0.533,0.867,1.4,0.33399999999999996
SI,Sinker,FB,36,10.11,12,12,0,0.0,0,0.0,23,3,13.04,8.33,1,2.78,11.11,36.84,9.59,0.0,0.25,0.25,0.417,0.667,0.16699999999999998
CU,Curveball,BR,34,9.55,13,13,1,7.69,0,0.0,21,1,4.76,2.94,5,14.71,17.65,47.06,6.85,20.0,0.462,0.462,0.846,1.308,0.38399999999999995
SL,Slider,BR,30,8.43,3,3,1,33.33,0,0.0,17,4,23.53,13.33,4,13.33,26.67,44.44,9.59,14.29,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,18,5.06,6,6,1,16.67,0,0.0,11,3,27.27,16.67,2,11.11,27.78,28.57,8.22,16.67,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,10,2.81,2,2,1,50.0,0,0.0,4,2,50.0,20.0,0,0.0,20.0,14.29,2.74,50.0,0.5,0.5,0.5,1.0,0.0
KC,Knuckle Curve,BR,5,1.4,4,4,2,50.0,0,0.0,5,3,60.0,60.0,0,0.0,60.0,100.0,2.74,100.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,3,0.84,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,1.37,0.0,1.0,1.0,2.0,3.0,1.0
