Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,91,28.26,23,20,4,17.39,2,8.7,52,14,26.92,15.38,10,10.99,26.37,37.78,26.8,15.38,0.2,0.304,0.35,0.6539999999999999,0.14999999999999997
CH,Changeup,OS,57,17.7,20,20,5,25.0,0,0.0,37,13,35.14,22.81,1,1.75,24.56,50.0,18.56,27.78,0.4,0.4,0.55,0.9500000000000001,0.15000000000000002
SL,Slider,BR,49,15.22,19,18,4,21.05,0,0.0,35,6,17.14,12.24,5,10.2,22.45,55.56,21.65,19.05,0.333,0.316,0.667,0.9830000000000001,0.334
SI,Sinker,FB,41,12.73,10,9,2,20.0,0,0.0,23,8,34.78,19.51,4,9.76,29.27,22.22,10.31,20.0,0.222,0.2,0.222,0.42200000000000004,0.0
CU,Curveball,BR,30,9.32,10,10,5,50.0,0,0.0,20,9,45.0,30.0,3,10.0,40.0,64.71,10.31,50.0,0.3,0.3,0.3,0.6,0.0
ST,Sweeper,BR,19,5.9,6,6,2,33.33,0,0.0,12,5,41.67,26.32,3,15.79,42.11,33.33,4.12,50.0,0.333,0.333,0.667,1.0,0.334
FC,Cutter,FB,15,4.66,5,5,1,20.0,0,0.0,10,1,10.0,6.67,1,6.67,13.33,42.86,5.15,20.0,0.6,0.6,1.2,1.7999999999999998,0.6
FS,Split-Finger,OS,8,2.48,3,3,0,0.0,0,0.0,6,2,33.33,25.0,0,0.0,25.0,60.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0
FA,Other,,5,1.55,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,20.0,20.0,25.0,0.0,,1.0,1.0,1.0,2.0,0.0
,,,4,1.24,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,
KC,Knuckle Curve,BR,3,0.93,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,50.0,0.0,,,,,,
