Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,60,35.93,17,15,2,11.76,2,11.76,25,1,4.0,1.67,13,21.67,23.33,21.43,30.3,20.0,0.2,0.294,0.267,0.5609999999999999,0.067
CH,Changeup,OS,34,20.36,12,12,2,16.67,0,0.0,19,9,47.37,26.47,4,11.76,38.24,47.83,15.15,40.0,0.417,0.417,0.417,0.834,0.0
SI,Sinker,FB,24,14.37,10,10,2,20.0,0,0.0,11,1,9.09,4.17,6,25.0,29.17,41.67,18.18,33.33,0.0,0.0,0.0,0.0,0.0
CU,Curveball,BR,14,8.38,4,4,2,50.0,0,0.0,5,2,40.0,14.29,4,28.57,42.86,37.5,12.12,50.0,0.25,0.25,0.25,0.5,0.0
FC,Cutter,FB,11,6.59,2,1,0,0.0,0,0.0,6,2,33.33,18.18,3,27.27,45.45,60.0,3.03,0.0,1.0,0.5,4.0,4.5,3.0
SL,Slider,BR,8,4.79,4,4,0,0.0,0,0.0,4,0,0.0,0.0,3,37.5,37.5,50.0,6.06,0.0,0.5,0.5,0.5,1.0,0.0
ST,Sweeper,BR,6,3.59,1,1,0,0.0,0,0.0,2,0,0.0,0.0,2,33.33,33.33,50.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,5,2.99,1,1,1,100.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,50.0,6.06,50.0,0.0,0.0,0.0,0.0,0.0
KC,Knuckle Curve,BR,3,1.8,1,1,0,0.0,0,0.0,2,1,50.0,33.33,1,33.33,66.67,100.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0
SV,Slurve,BR,2,1.2,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,
