Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,102,33.89,16,13,8,50.0,2,12.5,41,20,48.78,19.61,24,23.53,43.14,21.43,28.87,28.57,0.077,0.25,0.308,0.558,0.23099999999999998
CH,Changeup,OS,48,15.95,17,16,3,17.65,1,5.88,27,7,25.93,14.58,7,14.58,29.17,48.28,17.53,17.65,0.188,0.235,0.562,0.797,0.37400000000000005
SI,Sinker,FB,46,15.28,10,9,3,30.0,1,10.0,19,3,15.79,6.52,15,32.61,39.13,25.0,17.53,17.65,0.333,0.4,0.778,1.178,0.445
SL,Slider,BR,31,10.3,4,4,4,100.0,0,0.0,12,8,66.67,25.81,8,25.81,51.61,20.0,11.34,36.36,0.0,0.0,0.0,0.0,0.0
FC,Cutter,FB,26,8.64,7,7,3,42.86,0,0.0,13,5,38.46,19.23,4,15.38,34.62,42.86,7.22,42.86,0.143,0.143,0.143,0.286,0.0
CU,Curveball,BR,22,7.31,8,7,2,25.0,0,0.0,10,3,30.0,13.64,3,13.64,27.27,25.0,10.31,20.0,0.286,0.375,0.429,0.804,0.14300000000000002
ST,Sweeper,BR,7,2.33,1,1,0,0.0,0,0.0,3,1,33.33,14.29,2,28.57,42.86,0.0,2.06,0.0,1.0,1.0,1.0,2.0,0.0
,,,6,1.99,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,1.03,100.0,0.0,0.5,0.0,0.5,0.0
KC,Knuckle Curve,BR,5,1.66,2,2,1,50.0,0,0.0,3,2,66.67,40.0,1,20.0,60.0,0.0,2.06,50.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,4,1.33,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,50.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0
EP,Eephus,,3,1.0,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,33.33,0.0,,0.0,0.0,0.0,0.0,0.0
FA,Other,,1,0.33,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
