Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,211,37.68,57,50,12,21.05,6,10.53,106,27,25.47,12.8,22,10.43,23.22,24.55,36.3,22.64,0.2,0.298,0.38,0.6779999999999999,0.18
CH,Changeup,OS,84,15.0,25,24,3,12.0,1,4.0,50,19,38.0,22.62,6,7.14,29.76,36.96,15.07,13.64,0.458,0.48,0.5,0.98,0.04199999999999998
SI,Sinker,FB,80,14.29,22,19,2,9.09,2,9.09,41,9,21.95,11.25,15,18.75,30.0,31.43,8.9,15.38,0.526,0.591,0.579,1.17,0.052999999999999936
CU,Curveball,BR,51,9.11,13,10,1,7.69,3,23.08,22,5,22.73,9.8,11,21.57,31.37,28.0,13.01,5.26,0.2,0.385,0.5,0.885,0.3
FC,Cutter,FB,51,9.11,8,7,1,12.5,0,0.0,19,5,26.32,9.8,9,17.65,27.45,16.67,3.42,20.0,0.286,0.375,0.429,0.804,0.14300000000000002
SL,Slider,BR,38,6.79,12,12,4,33.33,0,0.0,21,8,38.1,21.05,2,5.26,26.32,37.5,7.53,36.36,0.25,0.25,0.5,0.75,0.25
ST,Sweeper,BR,32,5.71,12,10,5,41.67,0,0.0,22,7,31.82,21.88,3,9.38,31.25,42.86,10.96,31.25,0.2,0.167,0.5,0.667,0.3
KC,Knuckle Curve,BR,9,1.61,2,2,1,50.0,0,0.0,6,4,66.67,44.44,0,0.0,44.44,57.14,2.74,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,3,0.54,2,2,1,50.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,1.37,50.0,0.0,0.0,0.0,0.0,0.0
KN,Knuckleball,,1,0.18,1,1,1,100.0,0,0.0,0,0,,0.0,1,100.0,100.0,,0.68,100.0,0.0,0.0,0.0,0.0,0.0
