Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,174,35.66,48,42,11,22.92,6,12.5,94,18,19.15,10.34,24,13.79,24.14,30.38,42.57,17.46,0.238,0.333,0.405,0.738,0.16700000000000004
SI,Sinker,FB,83,17.01,26,24,3,11.54,1,3.85,36,1,2.78,1.2,19,22.89,24.1,20.59,11.49,17.65,0.5,0.538,0.708,1.246,0.20799999999999996
CH,Changeup,OS,65,13.32,19,19,4,21.05,0,0.0,36,11,30.56,16.92,7,10.77,27.69,43.24,14.19,19.05,0.211,0.211,0.263,0.474,0.05200000000000002
CU,Curveball,BR,47,9.63,9,8,1,11.11,1,11.11,22,8,36.36,17.02,6,12.77,29.79,33.33,8.11,8.33,0.25,0.333,0.25,0.583,0.0
SL,Slider,BR,43,8.81,6,6,3,50.0,0,0.0,19,6,31.58,13.95,10,23.26,37.21,26.32,6.76,30.0,0.167,0.167,0.167,0.334,0.0
FC,Cutter,FB,34,6.97,6,5,3,50.0,1,16.67,18,7,38.89,20.59,5,14.71,35.29,15.38,6.76,30.0,0.0,0.167,0.0,0.167,0.0
ST,Sweeper,BR,34,6.97,6,6,3,50.0,0,0.0,16,3,18.75,8.82,8,23.53,32.35,35.29,7.43,27.27,0.333,0.333,0.5,0.833,0.16699999999999998
FS,Split-Finger,OS,2,0.41,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,0.68,100.0,0.0,0.0,0.0,0.0,0.0
,,,2,0.41,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.68,0.0,,,,,
KC,Knuckle Curve,BR,2,0.41,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,,1.35,0.0,1.0,1.0,4.0,5.0,3.0
FO,Forkball,OS,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
SV,Slurve,BR,1,0.2,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
