Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,134,33.09,44,37,6,13.64,5,11.36,66,7,10.61,5.22,24,17.91,23.13,26.23,26.72,19.35,0.297,0.372,0.622,0.994,0.325
SI,Sinker,FB,84,20.74,21,19,0,0.0,2,9.52,35,2,5.71,2.38,16,19.05,21.43,11.63,16.38,0.0,0.211,0.286,0.316,0.602,0.10500000000000001
SL,Slider,BR,55,13.58,14,13,5,35.71,0,0.0,25,7,28.0,12.73,11,20.0,32.73,37.93,19.83,21.74,0.154,0.214,0.231,0.445,0.07700000000000001
CH,Changeup,OS,41,10.12,10,9,1,10.0,1,10.0,23,4,17.39,9.76,5,12.2,21.95,47.83,7.76,11.11,0.444,0.5,0.556,1.056,0.11200000000000004
KC,Knuckle Curve,BR,25,6.17,8,7,2,25.0,1,12.5,10,1,10.0,4.0,6,24.0,28.0,33.33,9.48,18.18,0.143,0.25,0.143,0.393,0.0
FC,Cutter,FB,23,5.68,6,5,1,16.67,1,16.67,10,1,10.0,4.35,6,26.09,30.43,27.27,7.76,11.11,0.4,0.5,0.6,1.1,0.19999999999999996
CU,Curveball,BR,22,5.43,3,3,0,0.0,0,0.0,4,1,25.0,4.55,6,27.27,31.82,7.14,5.17,0.0,0.333,0.333,0.333,0.666,0.0
ST,Sweeper,BR,19,4.69,4,4,1,25.0,0,0.0,10,3,30.0,15.79,4,21.05,36.84,45.45,6.9,12.5,0.5,0.5,0.75,1.25,0.25
SV,Slurve,BR,1,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,
,,,1,0.25,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
