Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO
FF,4-Seam Fastball,FB,165,37.5,54,48,4,7.41,6,11.11,88,6,6.82,3.64,18,10.91,14.55,31.11,43.8,6.67,0.292,0.37,0.562,0.932,0.2700000000000001
CH,Changeup,OS,81,18.41,18,17,3,16.67,1,5.56,36,6,16.67,7.41,17,20.99,28.4,28.57,14.6,15.0,0.294,0.333,0.353,0.6859999999999999,0.059
SL,Slider,BR,71,16.14,16,14,4,25.0,2,12.5,43,9,20.93,12.68,11,15.49,28.17,56.41,21.17,13.79,0.357,0.438,0.429,0.867,0.07200000000000001
CU,Curveball,BR,34,7.73,4,3,1,25.0,0,0.0,12,7,58.33,20.59,7,20.59,41.18,34.62,5.84,12.5,0.0,0.25,0.0,0.25,0.0
SI,Sinker,FB,28,6.36,7,5,1,14.29,2,28.57,8,3,37.5,10.71,3,10.71,21.43,5.56,2.19,33.33,0.4,0.571,0.6,1.1709999999999998,0.19999999999999996
ST,Sweeper,BR,25,5.68,5,4,2,40.0,1,20.0,14,2,14.29,8.0,7,28.0,36.0,60.0,6.57,22.22,0.0,0.2,0.0,0.2,0.0
FC,Cutter,FB,22,5.0,6,5,0,0.0,0,0.0,6,0,0.0,0.0,2,9.09,9.09,11.76,2.19,0.0,0.4,0.5,1.0,1.5,0.6
KC,Knuckle Curve,BR,11,2.5,2,2,1,50.0,0,0.0,5,3,60.0,27.27,3,27.27,54.55,40.0,2.92,25.0,0.0,0.0,0.0,0.0,0.0
FS,Split-Finger,OS,2,0.45,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.73,0.0,0.0,0.0,0.0,0.0,0.0
,,,1,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,
